dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,medpois,0.5,5,-0.8769426924757492,37573.71054903618,71633.9822572075,1.0008974970956894,1.0000804103821728,1.0002504760832323,0.0,14723.392567899811,0.8219242049433554,525.823355398,71.4569068933736,NaN,384000
