dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseHi,poisson,0.05,5,-1.2833116699892775,5977.689444192505,10361.65419393848,1.1543813581827866,244.53478855494558,0.6371691630350602,3.340927666,1789.2304299270947,NaN,32000
