dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,starnn_slice,0.005,1,-1.3067331226426633,93.51903657932723,202.41454844056926,1.8082484555431226,1.177228555910102,1.6196701959439177,0.9175,138.60352141511527,0.5965508253521213,23.600729084,3.962548624937524,NaN,48000
