dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,starnn_mh,0.01,1,-1.7290532817886595,51.30036256816507,NaN,1.246462299381224e15,3.169701791594555,5.095298887174355,1.0,3676.4727999549996,0.20892934671186425,18.33085075,2.7985805605975527,0.0848845029239766,48000
