dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,starnn_slice,1.0,8,-1.1993217161449379,7309.119452196895,10749.850620689911,1.0038072480319211,2025.4824490548153,0.91387120359574,17.729140458,412.2658664424291,NaN,48000
