dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,medpois,0.5,5,-0.7646285582016789,2519.1236296053758,5787.568096691358,1.0117021472228223,1378.4619728249256,0.7813016625033172,50.151978833,50.22979527874167,NaN,48000
