dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,starnn_slice,0.01,10,-1.2796636792449818,1204.2471973047436,2646.4519963052467,1.0206594012228412,1.0033613391964955,1.0095772925317563,0.0,1867.6614252423165,0.8064080205806493,405.556857361,2.96936711942415,NaN,384000
