dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,starnn_slice_sqrt,0.5,8,-1.0615478687522872,19828.834752879848,36474.3292487983,1.0007683337093711,1.0001449500925745,1.0003982333919053,0.0,17681.828680047918,0.7826218072264162,266.653139719,74.36190240915798,NaN,384000
