dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,starnn_slice_sqrt,0.05,8,-1.0497852815518036,1740.1454238553547,2724.224032638614,1.010377003352568,1.0019075690535226,1.0066325682674595,0.0,2374.5878049774174,0.6327032713029623,381.953305308,4.555911415538437,NaN,384000
