dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,starnn_slice,0.05,2,-0.9585139858128578,174.41226530982664,290.63328853187875,1.1532681861676048,1.0245537179409208,1.0832506886764808,0.1625,311.4301692087273,0.793203816833088,15.877426166,10.984920571277097,NaN,32000
