dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,poisson,0.25,2,-0.9474638689015916,95684.40409368774,122010.56857111448,1.0004541242071014,1.0000243572096061,1.0001479560165665,0.0,26546.80558574741,0.8217784025627012,28.913868869,3309.290933261296,NaN,384000
