dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
CMP,medpois,0.1,5,-1.5438843439045684,1187.7066792051742,2934.040993669998,1.041186416166574,469.6215748776581,0.771651330853233,80.971404541,14.66822375056835,NaN,48000
