dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,starnn_mh,0.1,6,-1.2737106725432625,56.249935081962526,92.01996805003343,2.3031568113461094,1.31476258082821,1.8292181458413017,0.9875,56.37985361918618,0.7188201662726463,13.870787708,4.055280512261051,0.27254385964912275,32000
