dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,starnn_slice,0.25,5,-1.0203217677159664,10065.900422421533,12747.455263067968,1.00213343953287,1.000337609443534,1.0009176833159577,0.0,3935.59653107629,0.7928608296651833,349.287029931,28.818420267165386,NaN,384000
