dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,poisson,0.25,6,-0.9345888907385,10920.77108728113,15601.184599574455,1.0054792408603155,1418.3279678124707,0.8682106424283332,4.065429917,2686.2524530591063,NaN,48000
