dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,medpois,0.01,5,-0.9308997893957951,32079.12437253737,109516.6546691021,1.0203491079826035,1.00021334444803,1.0077653389791905,0.0,1999.7854441169025,0.8074588208387631,143.036991218,224.27152654271217,NaN,384000
