dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,starnn_mh_sqrt,0.05,2,-1.5972914904203472,484.06716707060747,599.408737291041,1.8494132835180164,1.150187079381558,1.6937035839681063,0.9325,5025.405148726936,0.520103376613438,237.925197307,2.034535108301309,0.17737810672514623,384000
