dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,medpois,0.05,1,-1.0147572500238304,2697.784064474722,2522.83450462819,1.0699239950639923,1.0016603219375138,1.0164475570641514,0.005,419.04130718810603,0.7987259180170687,44.82855425,60.180037246566386,NaN,48000
