dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseHi,medpois,0.1,5,-1.1783652280276598,1754.422719760589,2601.3125606244275,1.0662227045227428,146.29537411362935,0.8783231918408022,31.518193084,55.66381026617957,NaN,32000
