dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,medpois,0.1,6,-0.8375153604617345,1593.3851740141474,2212.530330581034,1.0993928214418236,1.0026900674853918,1.021246285125551,0.02,120.37704742439611,0.8665045329736643,28.445252416,56.01585637953045,NaN,32000
