dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,starnn_mh,0.5,6,-1.027656094164564,3286.7071942459697,4456.481931134159,1.0068439142574992,759.5787694565525,0.7645418242749518,18.997878916,173.00390263451501,0.7629554093567252,48000
