dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
CMP,starnn_slice,1.0,9,-1.5405912469899719,9689.811365191126,13621.542725644373,1.0046754083397138,2988.7372373081644,0.7538737563877803,23.823419667,406.7346963884186,NaN,48000
