dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,starnn_mh_sqrt,0.01,2,-1.6015738905948218,399.22440714166055,NaN,3.6624864722455532,2.3609112903546725,3.2164956743603645,1.0,22693.11221219218,0.25026172910522343,237.230493798,1.6828545131369037,0.0724403326023392,384000
