dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,medpois,1.0,2,-1.044605317895102,40004.727199124405,66489.56066090352,1.001409061035197,1.0000886736106867,1.0002449970660292,0.0,14558.820568799667,0.89435513793194,527.335978224,75.86193404412724,NaN,384000
