dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
CMP,star_g,1.0,1,-1.7564133294953865,3027.800350518759,5003.183698661784,1.0070054241804272,2064.6737068658185,0.5596521641142194,4.832301833,626.5751716587276,NaN,16000
