dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,starnn_mh_sqrt,0.25,5,-0.8666354509425436,3796.7511804900428,4068.410284508518,1.4777904888980287,1.00272419298331,1.0447194524467176,0.0425,1481.4457072640073,0.7803293737364783,307.389476641,12.351597790461339,0.565830592105264,384000
