dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,medpois,0.01,1,-1.0509693999905112,1357.5324574504136,2681.5377747936177,1.8560559659040867,1.0158332836684176,1.2839133806780347,0.2825,209.58594705319678,0.6962311177543435,39.022642917,34.78832687826513,NaN,48000
