dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseHi,starnn_slice,0.25,3,-1.533119844879618,1205.4545009454355,1707.231099275642,1.0271525456995743,1788.0188272630994,0.9397551903459062,201.706165916,5.976289794965632,NaN,32000
