dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,poisson,0.5,2,-0.9945508290256054,93736.8712743989,130804.68518603191,1.0008166332396613,1.0000238253408678,1.0001239895494747,0.0,23903.079605001945,0.8072031875242835,22.32116519,4199.461384587285,NaN,384000
