dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseHi,starnn_mh,0.1,2,-2.462624824478473,60.25258083206953,83.72785365215779,2.2537400640234795,213.45337403251443,0.47884678925549745,62.214670459,0.9684625890894416,0.2570800438596491,32000
