dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
CMP,starnn_mh,0.05,5,-2.055660301783622,63.52088685675827,95.52659935135146,2.2462926600954822,441.2989991150329,0.5529962382566946,19.550420125,3.249080400862141,0.17526681286549706,48000
