dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,starnn_slice_sqrt,0.5,3,-1.0666281193360463,22261.350369394764,42630.99628476394,1.001004971783524,1.0001285454228044,1.000400092976735,0.0,24043.32856892751,0.7556761146719011,252.609481486,88.12555347661613,NaN,384000
