dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,starnn_slice,0.1,6,-1.1939727531921116,2699.5594786362444,3517.6648444857883,1.0121186492955399,1.0013588638367408,1.0041018714612744,0.0,2027.5355046441623,0.8141012978413285,287.91196172,9.37633664995697,NaN,384000
