dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,poisson,0.01,8,-1.0999117242426963,44944.593219072,108848.64587927148,1.015116876436938,1.0001367873131233,1.006342922906855,0.0,1460.1687490059778,0.8118213366503054,26.107023252,1721.55181328951,NaN,384000
