dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseHi,poisson,0.25,1,-1.4476723210640712,6138.488778866891,10632.509306405798,1.0063918645536274,1939.136336648854,0.8709566119520881,3.443625709,1782.5656147309508,NaN,32000
