dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
CMP,poisson,0.1,10,-1.6009389102098595,1914.4646137286145,4704.564409288012,1.0145959064078311,1438.1060067507785,0.2715663885473963,8.335687,229.67088540256063,NaN,48000
