dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,poisson,0.05,5,-0.868925499874466,5795.631552472194,9873.620223285678,1.025019960535758,1.0006670455528566,1.0116299438146419,0.0,3152.3116316867026,0.7870505274992343,3.126645292,1853.6261747698734,NaN,32000
