dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,rhat_med,rhat_q95,rhat_frac_bad,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparsePois,medpois,0.5,7,-1.0751553421704714,33641.69476928027,63209.70318268471,1.0013556700107067,1.0000971940177057,1.0003684545422105,0.0,4074.4059279758803,0.6533484230500252,529.158031312,63.57589373796084,NaN,384000
