originnum,destnum,origin,destination,cluster,logprob,originlon,originlat,destlon,destlat
52,21,MCO,CMH,4,0.9999999999999999,-81.30899810791016,28.429399490356445,-82.891899,39.998001
52,22,MCO,COS,3,0.9999556115938217,-81.30899810791016,28.429399490356445,-104.700996,38.805801
52,23,MCO,CVG,1,1.0,-81.30899810791016,28.429399490356445,-84.667801,39.048801
52,25,MCO,DEN,5,1.0,-81.30899810791016,28.429399490356445,-104.672996521,39.861698150635
52,26,MCO,DFW,3,0.9999999999830792,-81.30899810791016,28.429399490356445,-97.038002,32.896801
52,27,MCO,DSM,5,0.9999933535412419,-81.30899810791016,28.429399490356445,-93.663101,41.534
52,28,MCO,DTW,1,1.0,-81.30899810791016,28.429399490356445,-83.353786,42.21377
52,30,MCO,EWR,4,1.0,-81.30899810791016,28.429399490356445,-74.168701,40.692501
52,36,MCO,GRB,5,0.9999999961033339,-81.30899810791016,28.429399490356445,-88.130805,44.483459
52,37,MCO,GRR,5,0.9999999999995771,-81.30899810791016,28.429399490356445,-85.52279663,42.88079834
52,38,MCO,GSP,4,0.9999999999999998,-81.30899810791016,28.429399490356445,-82.218903,34.895699
52,40,MCO,HSV,1,0.9999996050329446,-81.30899810791016,28.429399490356445,-86.775101,34.637199
52,41,MCO,IAD,4,1.0,-81.30899810791016,28.429399490356445,-77.455803,38.9445
52,42,MCO,IAH,1,0.9999999999999618,-81.30899810791016,28.429399490356445,-95.34140014648438,29.984399795532227
52,44,MCO,IND,5,0.9999999957903646,-81.30899810791016,28.429399490356445,-86.294403,39.7173
52,45,MCO,ISP,4,1.0,-81.30899810791016,28.429399490356445,-73.10019684,40.79520035
52,47,MCO,LAS,5,1.0,-81.30899810791016,28.429399490356445,-115.151817,36.083361
52,49,MCO,LGA,4,1.0,-81.30899810791016,28.429399490356445,-73.872597,40.777199
52,51,MCO,MCI,5,0.993632232746048,-81.30899810791016,28.429399490356445,-94.713898,39.2976
52,53,MCO,MDT,4,1.0,-81.30899810791016,28.429399490356445,-76.763397,40.193501
52,54,MCO,MEM,5,0.9414676253196619,-81.30899810791016,28.429399490356445,-89.9767,35.0424
52,56,MCO,MKE,1,1.0,-81.30899810791016,28.429399490356445,-87.896599,42.947201
52,57,MCO,MSN,5,0.9999998590731258,-81.30899810791016,28.429399490356445,-89.337502,43.1399
52,59,MCO,MSP,5,0.9999985650297166,-81.30899810791016,28.429399490356445,-93.221741,44.880081
52,60,MCO,MSY,5,0.9999848298708509,-81.30899810791016,28.429399490356445,-90.258003,29.993401
52,62,MCO,OKC,3,0.9999909295116801,-81.30899810791016,28.429399490356445,-97.598248,35.393388
52,63,MCO,OMA,5,0.9172055675929581,-81.30899810791016,28.429399490356445,-95.894096,41.3032
52,64,MCO,ONT,3,1.0,-81.30899810791016,28.429399490356445,-117.600998,34.056
52,65,MCO,ORD,5,1.0,-81.30899810791016,28.429399490356445,-87.9048,41.9786
52,66,MCO,ORF,4,1.0,-81.30899810791016,28.429399490356445,-76.201,36.895341
52,69,MCO,PHL,4,1.0,-81.30899810791016,28.429399490356445,-75.241096,39.871899
52,71,MCO,PIT,1,0.9999999999966511,-81.30899810791016,28.429399490356445,-80.232903,40.491501
52,74,MCO,PVD,4,1.0,-81.30899810791016,28.429399490356445,-71.425668,41.725038
52,75,MCO,PWM,4,1.0,-81.30899810791016,28.429399490356445,-70.309303,43.646198
52,76,MCO,RDU,1,1.0,-81.30899810791016,28.429399490356445,-78.787498,35.877602
52,79,MCO,SAN,3,1.0,-81.30899810791016,28.429399490356445,-117.190002441,32.7336006165
52,80,MCO,SAT,3,0.9992530305724935,-81.30899810791016,28.429399490356445,-98.469803,29.533701
52,82,MCO,SDF,1,0.9999998804054959,-81.30899810791016,28.429399490356445,-85.736,38.1744
52,86,MCO,SJU,4,1.0,-81.30899810791016,28.429399490356445,-66.001801,18.4394
52,90,MCO,SRQ,4,0.9993548129728821,-81.30899810791016,28.429399490356445,-82.554359,27.394631
52,91,MCO,STL,5,0.9999999999999998,-81.30899810791016,28.429399490356445,-90.370003,38.748697
52,92,MCO,SYR,4,1.0,-81.30899810791016,28.429399490356445,-76.1063003540039,43.11119842529297
52,94,MCO,TTN,4,1.0,-81.30899810791016,28.429399490356445,-74.813499,40.276699
52,98,MCO,TYS,1,0.9999986111909143,-81.30899810791016,28.429399490356445,-83.994003,35.811001
53,52,MDT,MCO,5,0.9999998559333454,-76.763397,40.193501,-81.30899810791016,28.429399490356445
54,25,MEM,DEN,1,0.9999999998150374,-89.9767,35.0424,-104.672996521,39.861698150635
54,52,MEM,MCO,4,0.9999999999997251,-89.9767,35.0424,-81.30899810791016,28.429399490356445
55,3,MIA,ATL,5,0.9999999999868113,-80.29060363769531,25.79319953918457,-84.428101,33.6367
55,5,MIA,BDL,1,0.9999999994728679,-80.29060363769531,25.79319953918457,-72.688066,41.93851
55,12,MIA,BOS,1,1.0,-80.29060363769531,25.79319953918457,-71.0079,42.36197
55,15,MIA,BWI,1,0.6997053469829332,-80.29060363769531,25.79319953918457,-76.668297,39.1754
55,19,MIA,CLE,1,1.0,-80.29060363769531,25.79319953918457,-81.8498,41.411701
55,23,MIA,CVG,5,0.9999996821843204,-80.29060363769531,25.79319953918457,-84.667801,39.048801
55,25,MIA,DEN,5,1.0,-80.29060363769531,25.79319953918457,-104.672996521,39.861698150635
55,28,MIA,DTW,1,0.9999999999893373,-80.29060363769531,25.79319953918457,-83.353786,42.21377
55,30,MIA,EWR,1,1.0,-80.29060363769531,25.79319953918457,-74.168701,40.692501
55,47,MIA,LAS,3,1.0,-80.29060363769531,25.79319953918457,-115.151817,36.083361
55,49,MIA,LGA,1,1.0,-80.29060363769531,25.79319953918457,-73.872597,40.777199
55,65,MIA,ORD,5,1.0,-80.29060363769531,25.79319953918457,-87.9048,41.9786
55,67,MIA,PBI,4,0.9767233789904588,-80.29060363769531,25.79319953918457,-80.095596,26.683201
55,69,MIA,PHL,4,1.0,-80.29060363769531,25.79319953918457,-75.241096,39.871899
55,76,MIA,RDU,5,0.9999999932472003,-80.29060363769531,25.79319953918457,-78.787498,35.877602
55,86,MIA,SJU,4,1.0,-80.29060363769531,25.79319953918457,-66.001801,18.4394
55,94,MIA,TTN,4,0.5896475613201504,-80.29060363769531,25.79319953918457,-74.813499,40.276699
56,25,MKE,DEN,1,1.0,-87.896599,42.947201,-104.672996521,39.861698150635
56,47,MKE,LAS,1,0.9999999999994481,-87.896599,42.947201,-115.151817,36.083361
56,52,MKE,MCO,4,1.0,-87.896599,42.947201,-81.30899810791016,28.429399490356445
56,70,MKE,PHX,1,0.9999999999999998,-87.896599,42.947201,-112.005905,33.435302
56,78,MKE,RSW,4,1.0,-87.896599,42.947201,-81.75520324707031,26.53619956970215
56,93,MKE,TPA,4,1.0,-87.896599,42.947201,-82.533203,27.9755
57,25,MSN,DEN,5,0.9920825975727039,-89.337502,43.1399,-104.672996521,39.861698150635
57,47,MSN,LAS,3,0.9998830027983684,-89.337502,43.1399,-115.151817,36.083361
57,52,MSN,MCO,1,0.9999999774568131,-89.337502,43.1399,-81.30899810791016,28.429399490356445
57,56,MSN,MKE,4,0.9396134940213288,-89.337502,43.1399,-87.896599,42.947201
57,70,MSN,PHX,3,0.9999997126260614,-89.337502,43.1399,-112.005905,33.435302
58,25,MSO,DEN,4,0.31789763975425106,-114.0910034,46.91630173,-104.672996521,39.861698150635
59,25,MSP,DEN,4,1.0,-93.221741,44.880081,-104.672996521,39.861698150635
59,31,MSP,FAR,4,0.6694737603305693,-93.221741,44.880081,-96.81580352783203,46.92070007324219
59,36,MSP,GRB,4,0.9986143192082471,-93.221741,44.880081,-88.130805,44.483459
59,52,MSP,MCO,4,1.0,-93.221741,44.880081,-81.30899810791016,28.429399490356445
59,78,MSP,RSW,4,1.0,-93.221741,44.880081,-81.75520324707031,26.53619956970215
59,93,MSP,TPA,4,1.0,-93.221741,44.880081,-82.533203,27.9755
60,4,MSY,AUS,3,0.6489057525219919,-90.258003,29.993401,-97.662015,30.197535
60,23,MSY,CVG,1,0.9981985545841311,-90.258003,29.993401,-84.667801,39.048801
60,25,MSY,DEN,5,0.9999999999999799,-90.258003,29.993401,-104.672996521,39.861698150635
60,52,MSY,MCO,1,0.9905832287618,-90.258003,29.993401,-81.30899810791016,28.429399490356445
60,69,MSY,PHL,4,1.0,-90.258003,29.993401,-75.241096,39.871899
60,72,MSY,PNS,4,0.9153733564601279,-90.258003,29.993401,-87.1866,30.4734
61,25,MYR,DEN,5,0.9374647831122334,-78.928299,33.679699,-104.672996521,39.861698150635
61,45,MYR,ISP,4,0.9619597955273722,-78.928299,33.679699,-73.10019684,40.79520035
61,94,MYR,TTN,4,0.976054193876656,-78.928299,33.679699,-74.813499,40.276699
62,25,OKC,DEN,4,0.9999875087658565,-97.598248,35.393388,-104.672996521,39.861698150635
62,50,OKC,LIT,4,0.9924879359362293,-97.598248,35.393388,-92.223728,34.729582
62,52,OKC,MCO,4,0.999999999999897,-97.598248,35.393388,-81.30899810791016,28.429399490356445
63,25,OMA,DEN,1,0.9999999999999988,-95.894096,41.3032,-104.672996521,39.861698150635
63,47,OMA,LAS,5,0.999999999999994,-95.894096,41.3032,-115.151817,36.083361
63,52,OMA,MCO,4,1.0,-95.894096,41.3032,-81.30899810791016,28.429399490356445
63,78,OMA,RSW,4,1.0,-95.894096,41.3032,-81.75520324707031,26.53619956970215
64,4,ONT,AUS,4,1.0,-117.600998,34.056,-97.662015,30.197535
64,25,ONT,DEN,4,1.0,-117.600998,34.056,-104.672996521,39.861698150635
64,52,ONT,MCO,4,1.0,-117.600998,34.056,-81.30899810791016,28.429399490356445
65,11,ORD,BNA,4,0.6183806686794859,-87.9048,41.9786,-86.6782,36.1245
65,25,ORD,DEN,1,1.0,-87.9048,41.9786,-104.672996521,39.861698150635
65,47,ORD,LAS,1,1.0,-87.9048,41.9786,-115.151817,36.083361
65,52,ORD,MCO,4,1.0,-87.9048,41.9786,-81.30899810791016,28.429399490356445
65,55,ORD,MIA,4,1.0,-87.9048,41.9786,-80.29060363769531,25.79319953918457
65,70,ORD,PHX,5,1.0,-87.9048,41.9786,-112.005905,33.435302
65,78,ORD,RSW,4,1.0,-87.9048,41.9786,-81.75520324707031,26.53619956970215
65,86,ORD,SJU,1,0.9999999461719403,-87.9048,41.9786,-66.001801,18.4394
65,93,ORD,TPA,4,1.0,-87.9048,41.9786,-82.533203,27.9755
66,25,ORF,DEN,3,0.9999999999817581,-76.201,36.895341,-104.672996521,39.861698150635
66,47,ORF,LAS,3,0.9999999999999972,-76.201,36.895341,-115.151817,36.083361
66,52,ORF,MCO,1,0.9999999998659919,-76.201,36.895341,-81.30899810791016,28.429399490356445
66,76,ORF,RDU,1,0.21249373122934578,-76.201,36.895341,-78.787498,35.877602
67,19,PBI,CLE,4,1.0,-80.095596,26.683201,-81.8498,41.411701
67,30,PBI,EWR,1,1.0,-80.095596,26.683201,-74.168701,40.692501
67,45,PBI,ISP,4,1.0,-80.095596,26.683201,-73.10019684,40.79520035
67,69,PBI,PHL,4,1.0,-80.095596,26.683201,-75.241096,39.871899
67,94,PBI,TTN,4,1.0,-80.095596,26.683201,-74.813499,40.276699
68,25,PDX,DEN,4,1.0,-122.598,45.588699,-104.672996521,39.861698150635
68,47,PDX,LAS,1,0.9999999999999896,-122.598,45.588699,-115.151817,36.083361
69,3,PHL,ATL,1,0.9999999999999936,-75.241096,39.871899,-84.428101,33.6367
69,11,PHL,BNA,5,0.9999687740479111,-75.241096,39.871899,-86.6782,36.1245
69,17,PHL,CHS,4,0.9982816220518579,-75.241096,39.871899,-80.040497,32.898602
69,20,PHL,CLT,5,0.9999999594212058,-75.241096,39.871899,-80.94309997558594,35.2140007019043
69,25,PHL,DEN,5,1.0,-75.241096,39.871899,-104.672996521,39.861698150635
69,26,PHL,DFW,3,0.9999999417974922,-75.241096,39.871899,-97.038002,32.896801
69,46,PHL,JAX,1,0.9999999999999992,-75.241096,39.871899,-81.687813,30.492469
69,47,PHL,LAS,3,1.0,-75.241096,39.871899,-115.151817,36.083361
69,52,PHL,MCO,1,1.0,-75.241096,39.871899,-81.30899810791016,28.429399490356445
69,55,PHL,MIA,4,1.0,-75.241096,39.871899,-80.29060363769531,25.79319953918457
69,60,PHL,MSY,3,0.9999980251748417,-75.241096,39.871899,-90.258003,29.993401
69,67,PHL,PBI,1,0.9999999996231451,-75.241096,39.871899,-80.095596,26.683201
69,71,PHL,PIT,4,0.9867712237938167,-75.241096,39.871899,-80.232903,40.491501
69,75,PHL,PWM,4,0.9999863350730368,-75.241096,39.871899,-70.309303,43.646198
69,78,PHL,RSW,1,1.0,-75.241096,39.871899,-81.75520324707031,26.53619956970215
69,81,PHL,SAV,4,0.9988595931654792,-75.241096,39.871899,-81.202103,32.127602
69,86,PHL,SJU,5,1.0,-75.241096,39.871899,-66.001801,18.4394
69,90,PHL,SRQ,3,0.9985439890309356,-75.241096,39.871899,-82.554359,27.394631
69,93,PHL,TPA,1,1.0,-75.241096,39.871899,-82.533203,27.9755
70,19,PHX,CLE,4,1.0,-112.005905,33.435302,-81.8498,41.411701
70,22,PHX,COS,4,1.0,-112.005905,33.435302,-104.700996,38.805801
70,23,PHX,CVG,4,1.0,-112.005905,33.435302,-84.667801,39.048801
70,25,PHX,DEN,4,1.0,-112.005905,33.435302,-104.672996521,39.861698150635
70,27,PHX,DSM,4,1.0,-112.005905,33.435302,-93.663101,41.534
70,28,PHX,DTW,4,1.0,-112.005905,33.435302,-83.353786,42.21377
70,30,PHX,EWR,4,1.0,-112.005905,33.435302,-74.168701,40.692501
70,31,PHX,FAR,1,0.9999999997509894,-112.005905,33.435302,-96.81580352783203,46.92070007324219
70,37,PHX,GRR,4,1.0,-112.005905,33.435302,-85.52279663,42.88079834
70,47,PHX,LAS,1,0.9999999999276844,-112.005905,33.435302,-115.151817,36.083361
70,48,PHX,LAX,1,0.3318300967293313,-112.005905,33.435302,-118.407997,33.942501
70,56,PHX,MKE,4,1.0,-112.005905,33.435302,-87.896599,42.947201
70,57,PHX,MSN,4,0.9999999999997539,-112.005905,33.435302,-89.337502,43.1399
70,65,PHX,ORD,4,1.0,-112.005905,33.435302,-87.9048,41.9786
70,79,PHX,SAN,5,0.9998736483659614,-112.005905,33.435302,-117.190002441,32.7336006165
70,87,PHX,SLC,1,0.9999999999974749,-112.005905,33.435302,-111.979866,40.78886
71,25,PIT,DEN,5,0.27580798713383337,-80.232903,40.491501,-104.672996521,39.861698150635
71,52,PIT,MCO,1,0.999999999715676,-80.232903,40.491501,-81.30899810791016,28.429399490356445
72,25,PNS,DEN,5,0.9999999999951088,-87.1866,30.4734,-104.672996521,39.861698150635
73,25,PSP,DEN,4,1.0,-116.507004,33.8297,-104.672996521,39.861698150635
74,52,PVD,MCO,1,1.0,-71.425668,41.725038,-81.30899810791016,28.429399490356445
74,78,PVD,RSW,5,0.9999987731258241,-71.425668,41.725038,-81.75520324707031,26.53619956970215
74,93,PVD,TPA,5,0.999999999580585,-71.425668,41.725038,-82.533203,27.9755
75,52,PWM,MCO,3,0.9999999995196324,-70.309303,43.646198,-81.30899810791016,28.429399490356445
75,69,PWM,PHL,1,0.7520185859328784,-70.309303,43.646198,-75.241096,39.871899
75,78,PWM,RSW,3,0.999999951817951,-70.309303,43.646198,-81.75520324707031,26.53619956970215
75,93,PWM,TPA,3,0.9999999999477202,-70.309303,43.646198,-82.533203,27.9755
76,3,RDU,ATL,3,0.9999999577766371,-78.787498,35.877602,-84.428101,33.6367
76,12,RDU,BOS,4,1.0,-78.787498,35.877602,-71.0079,42.36197
76,25,RDU,DEN,3,1.0,-78.787498,35.877602,-104.672996521,39.861698150635
76,47,RDU,LAS,3,1.0,-78.787498,35.877602,-115.151817,36.083361
76,52,RDU,MCO,1,0.9999999999955841,-78.787498,35.877602,-81.30899810791016,28.429399490356445
76,55,RDU,MIA,1,1.0,-78.787498,35.877602,-80.29060363769531,25.79319953918457
76,86,RDU,SJU,1,0.9999942496365252,-78.787498,35.877602,-66.001801,18.4394
76,94,RDU,TTN,4,0.999999999999582,-78.787498,35.877602,-74.813499,40.276699
77,25,RNO,DEN,2,0.9826707103552723,-119.767998,39.4991,-104.672996521,39.861698150635
77,47,RNO,LAS,4,0.9999999999997251,-119.767998,39.4991,-115.151817,36.083361
78,2,RSW,ALB,4,1.0,-81.75520324707031,26.53619956970215,-73.80169677734375,42.74829864501953
78,14,RSW,BUF,4,1.0,-81.75520324707031,26.53619956970215,-78.732201,42.940498
78,19,RSW,CLE,4,1.0,-81.75520324707031,26.53619956970215,-81.8498,41.411701
78,23,RSW,CVG,4,1.0,-81.75520324707031,26.53619956970215,-84.667801,39.048801
78,25,RSW,DEN,5,0.9999999958964126,-81.75520324707031,26.53619956970215,-104.672996521,39.861698150635
78,28,RSW,DTW,1,0.9999999999881696,-81.75520324707031,26.53619956970215,-83.353786,42.21377
78,37,RSW,GRR,1,1.0,-81.75520324707031,26.53619956970215,-85.52279663,42.88079834
78,44,RSW,IND,1,0.999999998113186,-81.75520324707031,26.53619956970215,-86.294403,39.7173
78,45,RSW,ISP,4,1.0,-81.75520324707031,26.53619956970215,-73.10019684,40.79520035
78,56,RSW,MKE,1,1.0,-81.75520324707031,26.53619956970215,-87.896599,42.947201
78,59,RSW,MSP,5,0.9999994588721135,-81.75520324707031,26.53619956970215,-93.221741,44.880081
78,63,RSW,OMA,5,0.9999997205955984,-81.75520324707031,26.53619956970215,-95.894096,41.3032
78,65,RSW,ORD,1,1.0,-81.75520324707031,26.53619956970215,-87.9048,41.9786
78,69,RSW,PHL,4,1.0,-81.75520324707031,26.53619956970215,-75.241096,39.871899
78,74,RSW,PVD,4,1.0,-81.75520324707031,26.53619956970215,-71.425668,41.725038
78,75,RSW,PWM,4,1.0,-81.75520324707031,26.53619956970215,-70.309303,43.646198
78,92,RSW,SYR,4,1.0,-81.75520324707031,26.53619956970215,-76.1063003540039,43.11119842529297
78,94,RSW,TTN,4,1.0,-81.75520324707031,26.53619956970215,-74.813499,40.276699
79,4,SAN,AUS,4,1.0,-117.190002441,32.7336006165,-97.662015,30.197535
79,25,SAN,DEN,4,1.0,-117.190002441,32.7336006165,-104.672996521,39.861698150635
79,47,SAN,LAS,3,0.9991495922711756,-117.190002441,32.7336006165,-115.151817,36.083361
79,52,SAN,MCO,4,1.0,-117.190002441,32.7336006165,-81.30899810791016,28.429399490356445
79,70,SAN,PHX,4,1.0,-117.190002441,32.7336006165,-112.005905,33.435302
80,25,SAT,DEN,1,0.9999999999999871,-98.469803,29.533701,-104.672996521,39.861698150635
80,47,SAT,LAS,5,0.9999999998247248,-98.469803,29.533701,-115.151817,36.083361
80,52,SAT,MCO,4,1.0,-98.469803,29.533701,-81.30899810791016,28.429399490356445
81,69,SAV,PHL,4,0.9987513198459971,-81.202103,32.127602,-75.241096,39.871899
82,25,SDF,DEN,5,0.13484791042895364,-85.736,38.1744,-104.672996521,39.861698150635
82,52,SDF,MCO,4,1.0,-85.736,38.1744,-81.30899810791016,28.429399490356445
83,25,SEA,DEN,4,1.0,-122.310276,47.447943,-104.672996521,39.861698150635
83,35,SEA,GEG,4,0.6989391778724102,-122.310276,47.447943,-117.533997,47.6199
83,47,SEA,LAS,1,1.0,-122.310276,47.447943,-115.151817,36.083361
84,3,SFO,ATL,4,1.0,-122.374821,37.619806,-84.428101,33.6367
84,4,SFO,AUS,4,1.0,-122.374821,37.619806,-97.662015,30.197535
84,25,SFO,DEN,4,1.0,-122.374821,37.619806,-104.672996521,39.861698150635
84,47,SFO,LAS,1,0.9999999943551833,-122.374821,37.619806,-115.151817,36.083361
85,25,SJC,DEN,4,0.9999999996822633,-121.929188,37.362452,-104.672996521,39.861698150635
85,47,SJC,LAS,4,0.9999999999999909,-121.929188,37.362452,-115.151817,36.083361
86,3,SJU,ATL,1,0.9999999999999999,-66.001801,18.4394,-84.428101,33.6367
86,30,SJU,EWR,3,1.0,-66.001801,18.4394,-74.168701,40.692501
86,52,SJU,MCO,4,1.0,-66.001801,18.4394,-81.30899810791016,28.429399490356445
86,55,SJU,MIA,4,1.0,-66.001801,18.4394,-80.29060363769531,25.79319953918457
86,65,SJU,ORD,1,0.9999998396396031,-66.001801,18.4394,-87.9048,41.9786
86,69,SJU,PHL,5,1.0,-66.001801,18.4394,-75.241096,39.871899
86,76,SJU,RDU,5,0.9999999988626698,-66.001801,18.4394,-78.787498,35.877602
86,93,SJU,TPA,4,1.0,-66.001801,18.4394,-82.533203,27.9755
87,3,SLC,ATL,4,0.9999999999999957,-111.979866,40.78886,-84.428101,33.6367
87,4,SLC,AUS,4,1.0,-111.979866,40.78886,-97.662015,30.197535
87,25,SLC,DEN,4,1.0,-111.979866,40.78886,-104.672996521,39.861698150635
87,47,SLC,LAS,1,0.9999999984050058,-111.979866,40.78886,-115.151817,36.083361
87,70,SLC,PHX,1,0.9999999999996095,-111.979866,40.78886,-112.005905,33.435302
88,25,SMF,DEN,4,1.0,-121.591003,38.6954,-104.672996521,39.861698150635
88,47,SMF,LAS,4,1.0,-121.591003,38.6954,-115.151817,36.083361
89,25,SNA,DEN,4,1.0,-117.867996,33.675701,-104.672996521,39.861698150635
89,47,SNA,LAS,4,0.9999999990651444,-117.867996,33.675701,-115.151817,36.083361
90,19,SRQ,CLE,4,1.0,-82.554359,27.394631,-81.8498,41.411701
90,23,SRQ,CVG,1,0.9999999999931617,-82.554359,27.394631,-84.667801,39.048801
90,52,SRQ,MCO,4,0.9240554879684552,-82.554359,27.394631,-81.30899810791016,28.429399490356445
90,65,SRQ,ORD,1,0.996986102726335,-82.554359,27.394631,-87.9048,41.9786
90,69,SRQ,PHL,4,0.9999999999999992,-82.554359,27.394631,-75.241096,39.871899
90,94,SRQ,TTN,4,1.0,-82.554359,27.394631,-74.813499,40.276699
91,25,STL,DEN,1,0.9999999999999927,-90.370003,38.748697,-104.672996521,39.861698150635
91,47,STL,LAS,5,1.0,-90.370003,38.748697,-115.151817,36.083361
91,52,STL,MCO,4,1.0,-90.370003,38.748697,-81.30899810791016,28.429399490356445
92,2,SYR,ALB,4,0.9721618816228537,-76.1063003540039,43.11119842529297,-73.80169677734375,42.74829864501953
92,25,SYR,DEN,2,1.0,-76.1063003540039,43.11119842529297,-104.672996521,39.861698150635
92,52,SYR,MCO,3,0.9999999987603263,-76.1063003540039,43.11119842529297,-81.30899810791016,28.429399490356445
92,78,SYR,RSW,3,0.9999992575648696,-76.1063003540039,43.11119842529297,-81.75520324707031,26.53619956970215
92,93,SYR,TPA,3,0.9999808995859554,-76.1063003540039,43.11119842529297,-82.533203,27.9755
93,3,TPA,ATL,1,0.9540254932343679,-82.533203,27.9755,-84.428101,33.6367
93,14,TPA,BUF,4,1.0,-82.533203,27.9755,-78.732201,42.940498
93,19,TPA,CLE,4,1.0,-82.533203,27.9755,-81.8498,41.411701
93,23,TPA,CVG,4,0.9999999999998644,-82.533203,27.9755,-84.667801,39.048801
93,25,TPA,DEN,5,1.0,-82.533203,27.9755,-104.672996521,39.861698150635
93,30,TPA,EWR,4,0.9999498676145163,-82.533203,27.9755,-74.168701,40.692501
93,37,TPA,GRR,1,0.999999999999997,-82.533203,27.9755,-85.52279663,42.88079834
93,45,TPA,ISP,4,1.0,-82.533203,27.9755,-73.10019684,40.79520035
93,47,TPA,LAS,3,1.0,-82.533203,27.9755,-115.151817,36.083361
93,56,TPA,MKE,1,1.0,-82.533203,27.9755,-87.896599,42.947201
93,59,TPA,MSP,5,0.9999999999374495,-82.533203,27.9755,-93.221741,44.880081
93,65,TPA,ORD,4,1.0,-82.533203,27.9755,-87.9048,41.9786
93,69,TPA,PHL,4,1.0,-82.533203,27.9755,-75.241096,39.871899
93,74,TPA,PVD,4,1.0,-82.533203,27.9755,-71.425668,41.725038
93,75,TPA,PWM,4,1.0,-82.533203,27.9755,-70.309303,43.646198
93,86,TPA,SJU,4,1.0,-82.533203,27.9755,-66.001801,18.4394
93,92,TPA,SYR,4,1.0,-82.533203,27.9755,-76.1063003540039,43.11119842529297
93,94,TPA,TTN,4,1.0,-82.533203,27.9755,-74.813499,40.276699
94,3,TTN,ATL,5,0.9999999996975814,-74.813499,40.276699,-84.428101,33.6367
94,20,TTN,CLT,5,0.9999604351965454,-74.813499,40.276699,-80.94309997558594,35.2140007019043
94,33,TTN,FLL,1,1.0,-74.813499,40.276699,-80.152702,26.072599
94,52,TTN,MCO,1,1.0,-74.813499,40.276699,-81.30899810791016,28.429399490356445
94,55,TTN,MIA,3,0.36720275891584664,-74.813499,40.276699,-80.29060363769531,25.79319953918457
94,61,TTN,MYR,4,0.9556213149692281,-74.813499,40.276699,-78.928299,33.679699
94,67,TTN,PBI,1,0.9999999999997851,-74.813499,40.276699,-80.095596,26.683201
94,76,TTN,RDU,1,0.999999794801748,-74.813499,40.276699,-78.787498,35.877602
94,78,TTN,RSW,5,0.9999999999996656,-74.813499,40.276699,-81.75520324707031,26.53619956970215
94,90,TTN,SRQ,3,0.9999783604438798,-74.813499,40.276699,-82.554359,27.394631
94,93,TTN,TPA,1,0.9999997688561867,-74.813499,40.276699,-82.533203,27.9755
95,25,TUL,DEN,4,0.9513559460970205,-95.88809967041016,36.19839859008789,-104.672996521,39.861698150635
96,25,TUS,DEN,4,1.0,-110.938053,32.115004,-104.672996521,39.861698150635
97,25,TYR,DEN,5,0.9943830481147294,-95.40239715576172,32.35409927368164,-104.672996521,39.861698150635
97,26,TYR,DFW,4,0.9426679401306022,-95.40239715576172,32.35409927368164,-97.038002,32.896801
98,25,TYS,DEN,3,0.9999948343098878,-83.994003,35.811001,-104.672996521,39.861698150635
98,52,TYS,MCO,4,0.9999999237712499,-83.994003,35.811001,-81.30899810791016,28.429399490356445
99,25,XNA,DEN,4,0.9999999999727903,-94.306801,36.281898,-104.672996521,39.861698150635
