id	filename	md5	size	state
d73b4900-5f8a-41a1-8e18-599f712b20dd	c6537fca-ce01-44d9-a848-c8d09f4da2d4.rna_seq.augmented_star_gene_counts.tsv	df495e8e17753f76e3c8c7e81327b3e9	4248210	released
d3317b3c-f496-4f15-930e-9827100ffd16	e74e83be-b003-45cc-a50b-149064caff99.rna_seq.augmented_star_gene_counts.tsv	c4eef061cc94c26b326a66def6fbe24a	4238105	released
ea09a6c8-0521-4b9e-8cc0-ba0e7f855aa8	8acb6203-ddd0-4edc-8017-7e3b2953b7a2.rna_seq.augmented_star_gene_counts.tsv	961b6a234daba0aa343c39fe9ce3d2c5	4219956	released
b5b0f524-d70e-40eb-ae49-16d2b5ea5467	0e86cd4d-d678-4061-9717-ffcd93f05dbd.rna_seq.augmented_star_gene_counts.tsv	8d048274a0e5cb5fe66aba981783f93a	4205457	released
ddf84756-4ed2-4deb-9321-9fc456232cdc	a199f5da-dda7-406f-967b-f9c5ff771a40.rna_seq.augmented_star_gene_counts.tsv	516299840b975c342164b423b8de311b	4223878	released
b5213c67-a73f-4b3d-ac9b-deedfbc08160	97aede8f-8315-4d49-8f04-41b4c266d78c.rna_seq.augmented_star_gene_counts.tsv	74768d852e1e46c7d3cbb835c035a6c7	4211599	released
dfd688a4-aac4-4588-9035-87635ddc96a4	d720c62a-64a3-40b6-9400-7fc41e0f12f2.rna_seq.augmented_star_gene_counts.tsv	ef3bb6e6c568899ff39599e06850f4bb	4180534	released
f84b24e5-751f-4b17-a6dd-74b046844d0d	45fcc1a1-d73a-4ec5-95ae-f9ca82c5b3fd.rna_seq.augmented_star_gene_counts.tsv	a3c06553d28a98c1ad4538b2ab003964	4220233	released
f96a0144-600b-4a7b-aada-1e87d8596a63	c1867a9a-942f-46f9-b7ff-bfe8edb04f6d.rna_seq.augmented_star_gene_counts.tsv	144530137ff45fa017dea5d028d3d5f8	4235898	released
90d51c25-d04d-4ef6-bc42-a65886cad80f	23d3ea07-1507-4b92-b05b-5c464ecb9858.rna_seq.augmented_star_gene_counts.tsv	1d2486277c1a25d7967d05a7f0e31fc7	4213037	released
0db0e29f-bd16-4f9a-944a-9b2b73ae3231	f94feb03-e191-4328-9818-7220696e3a86.rna_seq.augmented_star_gene_counts.tsv	7edd93248c2d77dd1e72dbf15b2d036e	4235412	released
25af10e2-b273-48de-a61e-d17f2942e0bd	0df5b21d-6ab0-4d21-a801-9e0dd4230ffb.rna_seq.augmented_star_gene_counts.tsv	67d9a49cf814e1fba8dfc88263cbde8f	4221463	released
6a5fc50d-285f-4b43-89e8-4e0369adccd0	06cbde58-ac14-4736-ad91-0ba2bf399527.rna_seq.augmented_star_gene_counts.tsv	cadaba2da0774897d80440e1f57781f3	4221859	released
b7ac31c0-1284-4d89-b2c6-852e8edb939d	cc372dbb-e7ea-457f-ae2b-7d0ba5a0a2dd.rna_seq.augmented_star_gene_counts.tsv	15f55844f5d80c9bade1fff2d6a182d0	4227133	released
2099feee-53e9-4c8d-b4f1-f80a55b34e1c	bdae6108-fe46-463f-98de-58d5f680bdaf.rna_seq.augmented_star_gene_counts.tsv	43336e24206a66c02af5e6af2e0ec4d5	4215435	released
7a3399f3-a7c4-48c9-925d-c42860ed83b6	e71db7d0-f7b7-4522-a382-c83b7520f608.rna_seq.augmented_star_gene_counts.tsv	b1a9034e1fbce10f48325f450b6dbcdf	4224420	released
5bd814b8-c382-4353-a342-de3b77d3eac9	9b127b39-c64a-4863-bbb7-615d53ebe7f8.rna_seq.augmented_star_gene_counts.tsv	b926dc2af89c4ff95b0d72fa117538ab	4231825	released
c5f1b74e-095f-45ef-a8e2-d973b2c084cb	79255954-1b33-4a51-bc0d-6c4cd59183dc.rna_seq.augmented_star_gene_counts.tsv	5c4ff223c321a4ca27c7b674de8f0854	4222215	released
44363b1e-23b3-4a97-8b53-5d184259f03a	ecaf1c57-1d8e-49e4-84a3-6c371c5314f3.rna_seq.augmented_star_gene_counts.tsv	d6af19ebe13ce3c449e1c51f3198fd38	4212818	released
875d9e2e-1f35-4374-97b4-5d58c5b9c4c5	c317811d-b28a-430e-96e3-23bba15f04a3.rna_seq.augmented_star_gene_counts.tsv	d76692bd25708e512ff316e51a9477d5	4206361	released
b6c9c1d7-ebd4-4ccb-8177-80a4242c93d9	ac60cc0f-3aa5-4299-94f1-f7094537d906.rna_seq.augmented_star_gene_counts.tsv	6df751193772ef5cc78331a54aced8e0	4200459	released
36999a4f-9ab2-435c-b4f4-c3412e7b68b2	8a851a1b-c39e-4ee2-876a-447ff4b088c4.rna_seq.augmented_star_gene_counts.tsv	f18281e2ea418451f833715f859f8a40	4235069	released
b11a8fb5-77d6-414a-a4bb-9ef3255149a2	01ecfef7-7a6b-4212-bdfa-d4aae88fadfa.rna_seq.augmented_star_gene_counts.tsv	e0c64e9a902ac3cafaac4b0d7d6e9c0f	4231204	released
e1849623-895a-4981-b8c1-25ad0ec1143b	5b47289b-49a4-40c2-9089-34fd811149d2.rna_seq.augmented_star_gene_counts.tsv	61a2b3810ddf11adb20e1dcea2e431a9	4191020	released
aa68b133-387e-496c-bdfc-7b4f6fb0ce95	aa816c97-1621-4bb0-bded-07e8e1c06f09.rna_seq.augmented_star_gene_counts.tsv	4499379754500ff033a15ad41a28044f	4190748	released
d48060d6-bea4-4d02-9bb6-38a43aea36af	2a6ea7b6-7ec3-4226-9d58-37b544e78aec.rna_seq.augmented_star_gene_counts.tsv	20111337e57a769a37afe47ef0c40eb5	4198490	released
2c941f66-90ae-4126-9ff4-44ce398c3d3f	f42e7ae4-f25b-4cec-a514-cd7f47dd43b8.rna_seq.augmented_star_gene_counts.tsv	38d1b6229e7f8bdd71440d2088804008	4215934	released
5d85fe84-134c-4a2e-bb1f-c4ab07693c47	b5516bd8-8b93-4d1f-a1a0-a8be34831b40.rna_seq.augmented_star_gene_counts.tsv	9b5bca69db71f23a1f3c5cc5d3d29fee	4230251	released
7710fd34-eefa-4320-ae2d-b765dfe4638e	98a93528-cec2-4553-be0d-04375163e68e.rna_seq.augmented_star_gene_counts.tsv	74b45961057592e6f4cdcd1c1c7a652d	4253875	released
efa5f842-4049-48ba-94dc-3a826ae7272b	4dcb92e8-1526-4e2e-80ee-be36dba3fb7a.rna_seq.augmented_star_gene_counts.tsv	8c8e9a4afb1f01645f8e15bbab743d82	4237902	released
54c83e80-611f-4569-9a86-4316dd137f5a	eae1204c-1a31-4235-9de3-040f92592d16.rna_seq.augmented_star_gene_counts.tsv	d5a5d23ea5ee6a337eb8554f55269309	4246464	released
0f638551-a5b7-4765-841e-23ae1424f14c	2b516199-a3d6-4a0e-924f-ffd89e6e2204.rna_seq.augmented_star_gene_counts.tsv	40fead09706b3ed72adf4daec363442f	4241183	released
85d8012c-425b-4d92-bdd4-e02de46fa7b3	ab3ca5a3-cb89-4a1c-9ad8-2763c7c81318.rna_seq.augmented_star_gene_counts.tsv	0ef5149387afc793056dd60923e91dbf	4249573	released
8553e297-631f-4fbd-a9cd-618084d4b2db	8fdecff5-4023-4b7d-9053-ee6f0bb72b3c.rna_seq.augmented_star_gene_counts.tsv	4460d6d6b344de0bfe353add16edc562	4229817	released
fb26d7a8-66ee-41a3-990e-f5635f56c75c	90f0a272-f494-439a-afa2-5c4815c5b06c.rna_seq.augmented_star_gene_counts.tsv	d8809c833aadd0d1561b479a4d12a760	4245569	released
10f43e24-93ff-441c-9c5a-c36b260d7aec	1c79b30b-e45f-41d2-b0a7-94fcf5353e22.rna_seq.augmented_star_gene_counts.tsv	ffbc59c84c91e40e83959a477ece4956	4252341	released
e463307c-2037-4e9b-b168-2d412e4e9506	d5f3870c-cd6f-4072-bc05-e38b8f0dc486.rna_seq.augmented_star_gene_counts.tsv	26e58ca387f7e930eca6f79603c5295f	4250585	released
f0d03328-c1a6-42f8-92f3-727184befe52	08c453f7-3a27-453a-bb6e-d2a7f250e6f2.rna_seq.augmented_star_gene_counts.tsv	5a238e1cc0e645391291f76869ac2407	4233410	released
c4d687b5-7534-4920-be71-f18d259c2697	9337bdab-f8de-4922-8780-494f90b25706.rna_seq.augmented_star_gene_counts.tsv	f7aaea9340d1f20596cdad618c02ce25	4225982	released
eccef49b-a8a9-422e-ab4e-6a8542347354	f60cab51-b9e1-4473-adf4-c603ae432d8d.rna_seq.augmented_star_gene_counts.tsv	f53118e4f1cdf99880dec4179c29f4cb	4250181	released
bb223cb7-3553-4494-b9ac-7489e3187db3	e0e3a69f-dcf1-49a6-9f73-da7e56238c68.rna_seq.augmented_star_gene_counts.tsv	ed766926bfcd25b44b15951b4eec5f31	4234965	released
e686f1e8-7009-4b8b-852f-aaf4db0e5ab3	778e6330-b1a6-4332-941c-4a3486dbb125.rna_seq.augmented_star_gene_counts.tsv	8bdb25bf013493195b9d21d8c1f2d4bd	4233412	released
cc8d5026-10bd-45fc-aa39-ba3453d8b05a	35830217-38c6-4762-96d9-e7ee7df95b5d.rna_seq.augmented_star_gene_counts.tsv	eace58ebb3fb6bcca23b4f8b0e78cc9a	4241269	released
2e2874d4-4932-4f81-b464-1ea2f509a119	7850ab16-4701-4e05-b2b8-6086b8ed63bb.rna_seq.augmented_star_gene_counts.tsv	cafa0ad84fbd2663f4b852023769b57c	4219884	released
8c5e6f18-3a16-4065-ab12-d3391da154e9	61b1ca49-d26b-432d-bc34-98c4644f8b4f.rna_seq.augmented_star_gene_counts.tsv	9d954efe72746fbf0d903e46c383abd3	4205402	released
223dce04-4892-4f9b-b136-f6254b10a285	b65a7b29-61ac-495f-b06c-065909a2971b.rna_seq.augmented_star_gene_counts.tsv	8c6704bece78a9fd016ccb96c775319d	4229066	released
5b61633f-4183-458f-a1f2-978b3a90e935	d6833afe-f5dd-4a0d-8778-666f7e52224f.rna_seq.augmented_star_gene_counts.tsv	98b34cfe9e457c316dd2078ccb35ca90	4240799	released
84938e5c-3249-4e5a-862f-c0ae8886ab75	28571071-5093-4d12-b526-9c06133cfcbc.rna_seq.augmented_star_gene_counts.tsv	292c89be6db5ebdda546998541581a4c	4226868	released
f557537f-cc1a-4cec-acdb-6cbe78847b05	30df08e9-e6be-4c16-91e1-4e7de6adddea.rna_seq.augmented_star_gene_counts.tsv	b925ed545e76a80c2babb43401c78b77	4221498	released
29fb9a0c-a98a-4884-a6f2-79b0de3dfee9	c1f10672-b50f-453b-ba18-3a5858a10bf6.rna_seq.augmented_star_gene_counts.tsv	8ca3badaa8c62a231b6fb83a772b59ad	4186285	released
7fff968e-af87-4766-98a0-3eebed53264c	b72d0a6b-8984-4854-b4b3-3f4671a0bff5.rna_seq.augmented_star_gene_counts.tsv	ef051fb47723187c03c1e96baa7070af	4213707	released
eb1f76d1-e547-41f3-8d85-adf4bb9c4204	7a632cae-65fe-4d7c-a892-a8809a9ba6de.rna_seq.augmented_star_gene_counts.tsv	b1c3e05bbb0311b891da2a892f1d7767	4190395	released
d2c0009c-f833-4a3c-86ff-3f6b19bb299d	05ec7139-df1a-48af-8d31-0acb26ee037b.rna_seq.augmented_star_gene_counts.tsv	2c49e1b9bb2aa49a8e0d14ce132bf0ab	4223129	released
1f1c530d-5934-4bfb-bc45-d5d7d632301d	3a9a7eaf-120e-4c63-8185-a27f697ce299.rna_seq.augmented_star_gene_counts.tsv	7d559753865f795e0ea3cb55a5dafa7b	4215346	released
d215af76-6241-492f-a3bb-c3540e997e16	c4479d47-5f2d-434a-8755-59426a635706.rna_seq.augmented_star_gene_counts.tsv	515fbcca61045db0d11c319d2d246a59	4224158	released
3d70feec-2460-48ef-90d0-355ffdadf785	50e97e06-9279-484e-8c8f-6fcc67a55ebc.rna_seq.augmented_star_gene_counts.tsv	956d94730ff95ca7b62a3fe1c809e09d	4205698	released
cb6cee1a-43a4-40c3-9af7-91bc299ed5ab	18496158-0c5e-4f32-a8bc-3c946dad43c3.rna_seq.augmented_star_gene_counts.tsv	a04837f338006c7eb19139696bcc3ca6	4221472	released
71c889d4-ac45-443d-8676-aa2d4079f7d6	d8d59d9b-c57a-4383-8962-9204a8b9175a.rna_seq.augmented_star_gene_counts.tsv	814e7a88716b2871cb43590520988246	4220258	released
d540d661-2223-400e-8525-63b06530f23e	89acdd18-8dbd-4d4d-8b92-b88b82f8c0c7.rna_seq.augmented_star_gene_counts.tsv	2a823f1e2013e3f841082a609e7f86d5	4202780	released
8d6d0afa-3b22-4329-87be-228971ffd581	0d902210-381c-4e66-8087-0de815e8d507.rna_seq.augmented_star_gene_counts.tsv	5122f8d4122f5421394e433a4eb473e5	4198954	released
24036f4b-2361-48e9-a4a0-ef5f5c7d2dd9	3fe63e9d-8cdd-4e22-b1f0-475a23e075f7.rna_seq.augmented_star_gene_counts.tsv	8d2530131b9ac04a2d61eebec5eb3ceb	4210786	released
4a2edd0e-ea77-4ef3-9b3c-3ec65e4e426d	d9480f8b-3086-4a6f-b349-a3ae5bafe58c.rna_seq.augmented_star_gene_counts.tsv	7695e64798c6246c094db98562d4806a	4199697	released
3c44e284-32e2-48bb-aeed-20c739ef4260	598eebde-1c35-4dfb-be46-167c6b2b3819.rna_seq.augmented_star_gene_counts.tsv	10def6607be4693acb5bf3c019c85908	4220585	released
1ca38806-3ee6-47e7-8f2d-0b8a758d69c6	f7405928-dcaa-4359-ad8c-c69028dd6e2d.rna_seq.augmented_star_gene_counts.tsv	ee598489162c78e5f8cd37c7a5c85833	4250584	released
9007a863-1d7e-43de-acd4-8833c1fae268	79351f4f-6f4b-4a1e-bd18-eaa521344822.rna_seq.augmented_star_gene_counts.tsv	7873171fe746b1e192a1dbf61c89ee28	4230900	released
e34a4ad6-6c02-4e7b-b47b-7692b2b4788d	1ab744be-3780-4baa-971a-50defda0e791.rna_seq.augmented_star_gene_counts.tsv	3f94710413e0f5b32ed8d893f7cff096	4212491	released
7af8fb1b-0385-477f-b002-ac471a18db54	8e6e5d92-19ec-41f1-a760-f76dd3377041.rna_seq.augmented_star_gene_counts.tsv	11317bc89091af0d0c4583bb17ddfdf5	4243610	released
7c51c34b-4fc4-47e0-b671-5869734cef2d	3013ec38-5c4f-4c37-85b5-93e6c0f2f1c8.rna_seq.augmented_star_gene_counts.tsv	da6a64429ff8d5d13d9d540167bde161	4231819	released
9108a0cb-b8d2-4c0f-9f2f-9d2a4f9931f1	5584e7e1-55ac-411a-9d40-14653ca02c2f.rna_seq.augmented_star_gene_counts.tsv	2dc66dc6f9cf8d36b7b57e6d267bbd7d	4226788	released
11af7fd4-8b9d-4f22-a1b6-49187693acb0	73f9c204-a5cd-4f47-995e-cdd41782c1bc.rna_seq.augmented_star_gene_counts.tsv	eb0dd4305318ef6f23115d8ed34e8bc5	4254362	released
d2cebd9f-635f-48a2-b3ad-566db34f503c	e77d64cd-452e-45a4-9303-6446b5c226c5.rna_seq.augmented_star_gene_counts.tsv	6256d02cea64eee11df33367be426d58	4249297	released
a11dba31-1b52-4457-b275-66659be74f7e	450c2339-0b4f-47ff-a929-e826fa4cd971.rna_seq.augmented_star_gene_counts.tsv	ddfa15151955445b4c174f8dd37f55a9	4256044	released
b185080f-6249-420f-81b0-af74419d5c62	28431854-7a47-487d-a398-4ea7f447f95b.rna_seq.augmented_star_gene_counts.tsv	33c3185e1ae0649342e4381ff0b8eda1	4245507	released
3205ade6-c915-4cf6-8328-7fe22aaa8dc1	148b2ab5-4d1f-427c-a395-6408008335e8.rna_seq.augmented_star_gene_counts.tsv	06d10c28fe46a2aacb5e73cc65cad823	4223294	released
e77bc8dd-c55c-4de8-a42e-8139e9c34c62	38afdac7-861e-4d67-b6a3-4f95f8880bb2.rna_seq.augmented_star_gene_counts.tsv	a87702d70308df7cf9519747cfff7b91	4221367	released
3e0c80d6-5091-454c-ad27-eb513cf6f45d	b161c26d-64b1-4e03-94da-4f9b9de25e88.rna_seq.augmented_star_gene_counts.tsv	95dab2fffc861226d58a651c28a1b1b2	4248818	released
36e4ffb0-0bab-4035-88f1-a181b195fce1	d78126ec-68b1-4d77-bf7a-19a47678a5fb.rna_seq.augmented_star_gene_counts.tsv	4b71eb19d00c7303f4fb95912bba60ec	4236185	released
37af19f9-56f9-48ec-97a9-5b0b6e364293	a37efe02-9662-4b90-8251-003ccb96aed4.rna_seq.augmented_star_gene_counts.tsv	478d2e0ca49bab7a8040ef26dc222cc6	4231059	released
5b4ec1fd-516d-4c32-a233-0699e591df1a	4331397f-eaf9-4e43-8fa2-e30ad3643aca.rna_seq.augmented_star_gene_counts.tsv	6696b036fe5b0845004df65a1e3bfd61	4254462	released
515f8866-8744-44d8-9e4b-0e734d0c201b	c5d73777-b7f3-4107-9efc-afde92f70469.rna_seq.augmented_star_gene_counts.tsv	d93f2511d555d1d07fec2dd9375e61c2	4235496	released
4660cd29-08ac-452c-9bb8-10e9d9e906ab	45f837c9-6b9e-4eed-ba56-9715b4a0356d.rna_seq.augmented_star_gene_counts.tsv	73434fccab79dbc24e23229ce0c9c39e	4242875	released
03a1a105-4856-4e5c-b537-508bdbda50b5	02bbe1b1-44ff-426b-a40e-47a01bc4cf7d.rna_seq.augmented_star_gene_counts.tsv	b14544f95a55d4916cd5121b61e3bfb8	4250160	released
11a64d0e-1dd1-471e-87bf-9e2a7fc13f09	4ba90a73-b2e0-415b-9cd2-fad805840aff.rna_seq.augmented_star_gene_counts.tsv	88d085cca037e1ac5460bf9935110391	4247907	released
5b92e1c6-6265-46b5-bcf7-0c0bafe6f390	74d50556-5de8-4eff-82e6-a3ad9c70020a.rna_seq.augmented_star_gene_counts.tsv	0a3b0cbaccc2cdd8b6ae43223ce1e748	4249538	released
4d0dcaac-cf91-4737-931d-f308fb20df9d	a0baf653-6f10-46fe-959c-54268fbc670e.rna_seq.augmented_star_gene_counts.tsv	9aa0e4f21a6175192626bfa78e68e2da	4219849	released
cd2dcf58-da3a-4070-b42f-07d0102a342e	24eddfec-08a0-48fa-bef3-a4b9bd740170.rna_seq.augmented_star_gene_counts.tsv	4aea54648eaa2f4e02359e1af1c33d84	4229596	released
d880fcce-ad8a-4402-911c-11129d2225df	d12c28eb-32c5-4523-af42-9ad130014a40.rna_seq.augmented_star_gene_counts.tsv	16c620398834300c13d5f7abb9583d3f	4248158	released
269215ae-9040-4ac6-9d3d-017c0cbb2811	eb805bd1-e1d5-47b1-8bbd-31f91fcee225.rna_seq.augmented_star_gene_counts.tsv	5926821985763ce5630847947899131e	4250646	released
5064b439-81da-4ef3-b2de-bbca8d3a07e7	bcc561a3-5de8-4341-a5a6-13e19214b2b7.rna_seq.augmented_star_gene_counts.tsv	b71ff0037edfbca02a563999099f0cf9	4250750	released
aa2ab118-b3cc-4452-a29c-104f80f16f8d	752ec80f-0c1d-4c66-9927-a32f2f9dfb2a.rna_seq.augmented_star_gene_counts.tsv	e236617ebf3f5943487b98eb178110ba	4229072	released
e8d97ce6-190e-4189-a148-5a8d9f4215c3	d244c9fe-f289-417a-af42-85591ef4fdc6.rna_seq.augmented_star_gene_counts.tsv	b0061c25b8e11531dad5283e963cd1ca	4254733	released
0427af63-b665-4c57-874b-65222c200bfe	99296d22-e605-49cd-b37f-a1b900be5d53.rna_seq.augmented_star_gene_counts.tsv	b9cd279d7a8f16b93895308e32e423d2	4237528	released
5461f36b-c2a2-4a6a-8b17-444c143655fc	df539d11-132f-4320-9365-14d529ae2186.rna_seq.augmented_star_gene_counts.tsv	9513d951b29532ef9f873530a400f995	4241823	released
c4241ab5-95b7-4870-aaed-55541756c42f	a2b214c2-a5d4-4ce6-b505-e1438027236d.rna_seq.augmented_star_gene_counts.tsv	e0a6ac72aa47e0bfb3ec2a44db045517	4242278	released
31180222-da6e-4106-9b49-09be93d68138	7289e7d5-65af-4d53-a4de-2691991d90d6.rna_seq.augmented_star_gene_counts.tsv	2931bd7bc9dc967d508b0e68a39b7f62	4245219	released
f69ca0e5-201f-4066-81a5-c5b9c8a5012c	23b39087-8003-4e5b-a1f8-b50b0919bcca.rna_seq.augmented_star_gene_counts.tsv	e984b12705a2619fe0cb1db8dc701e84	4240425	released
87b59374-da2d-41ba-bbde-43a9022eac2c	eee9bac6-9fb4-4b3a-8b97-cebac861a00b.rna_seq.augmented_star_gene_counts.tsv	19da77b418733b53f4135d98bef8af3c	4243981	released
e94ef671-995d-452b-bcbe-993e5b437a68	b29eda98-8a40-4c9f-ab41-7d6eded84d50.rna_seq.augmented_star_gene_counts.tsv	0dd6ca0311af3841ac2d23f48ff7968f	4250093	released
c84958db-e7a3-4cd5-9b5e-a5435a86021d	9dd14de1-13c3-4586-8aad-1f3b0cb63de7.rna_seq.augmented_star_gene_counts.tsv	7f916f7a0449a0bccdfd6dc482a365ca	4226020	released
e58f3dde-82f6-4a5d-9909-8f5659a26915	9bf53a64-2c24-4cf7-8419-f57b1936aa8c.rna_seq.augmented_star_gene_counts.tsv	9d68f0147528eb1f3375aa9056713864	4244837	released
8c600781-5238-4b46-80bc-aa2710c1ed3f	c285a0ef-5076-4265-be61-98c064242718.rna_seq.augmented_star_gene_counts.tsv	11a25cedb49566c5949aa6e2fbabaaef	4257108	released
7140b89b-50b6-42ed-a69d-1cbc7901d530	071e21e7-a494-4d87-ab48-1cb334e0d992.rna_seq.augmented_star_gene_counts.tsv	c3615bbd56274c9a54663ca969044d47	4243780	released
7be570ba-7f69-431e-88c2-614e92bc88ae	381e687e-c27d-4794-981b-7c3c596a0246.rna_seq.augmented_star_gene_counts.tsv	30c21337b27e7c1da9d09ba2a5728fc9	4230265	released
1852f5d0-ce76-4f0d-87a7-0383f338c96b	de57eef8-932d-4e4f-a67d-835a87d72116.rna_seq.augmented_star_gene_counts.tsv	835429fb521091f61a3edbd1dd00c551	4248561	released
a39defa6-87ec-4855-ab78-44f6b46152e1	bf2a1913-2806-4b97-bcc6-e7038b900e15.rna_seq.augmented_star_gene_counts.tsv	03bea7e118b830719e5ed588d7beccc6	4237891	released
416defdf-a4f7-4305-97ff-d3b3ebce672f	0dacd83e-7fab-4064-a25c-c1de66be5305.rna_seq.augmented_star_gene_counts.tsv	a8405509cfb54b25319fe935cc51021e	4271956	released
06952c59-978d-4ef4-b716-c55dd6747699	e843a939-f1a2-4e98-87b5-69abef893a51.rna_seq.augmented_star_gene_counts.tsv	15ac8ed43d194b7048c061a0a59aa563	4219617	released
cdd283b5-8dea-4736-859c-f1a2bbda57c2	d24c2f4f-5623-4d8e-99e6-96b4fee2591c.rna_seq.augmented_star_gene_counts.tsv	ac9d18aa7c2ff9184325b5a47e527d67	4246893	released
97387357-c741-43a6-9b3a-55c925f9a516	6e79eeb3-9eae-45f4-92a5-fba71c154c1a.rna_seq.augmented_star_gene_counts.tsv	8809612b9b4ca640f779f6d49f583230	4242177	released
c95a37a1-d3cd-421c-bc5f-0f8dc448f64c	ee6709eb-718c-4a0e-8b57-3068e0e0fbaf.rna_seq.augmented_star_gene_counts.tsv	d5af4902d174bc5f12181a868856c14b	4233443	released
ac88a5c1-caae-4b08-87bc-0dedbe61d996	465928c5-ab56-46ff-acb5-76e36c97ebda.rna_seq.augmented_star_gene_counts.tsv	c6d265903484d4382285ef3e19d66d5f	4254739	released
e9fe2319-2624-4ac1-9c41-d0ac44608f02	04ed1bfb-533f-4d97-a7e4-3e7bab103485.rna_seq.augmented_star_gene_counts.tsv	8a7eeb3cc53080ab1233c87251d9b24f	4254570	released
0e2a0a41-fc0f-40d0-a0e7-d3eecac3cfd7	80afd34a-fc20-46be-85c5-088951628194.rna_seq.augmented_star_gene_counts.tsv	2092bc5fac092b49eb3e37503c752e5c	4244390	released
fc9fab5b-52f0-4c79-bdf3-750c650a0fdc	ea43014e-5b51-4b3c-b16b-6d58df9f4a1d.rna_seq.augmented_star_gene_counts.tsv	c656732fd2ed7fd3b998f13ca7e34fc6	4260228	released
9b03a281-22c7-4ad4-b1c8-ba7eed0e8c5b	6e8eeaae-cc26-4db8-85f6-5c975b06bf45.rna_seq.augmented_star_gene_counts.tsv	1746578ba53b3146e66dbdeaccc2c90b	4254815	released
afedbcf7-d427-4371-9c2a-f349b03de522	6e209f42-3c0f-4f05-83d7-c982448ccb87.rna_seq.augmented_star_gene_counts.tsv	8908b49460257b8139db676237244ae9	4254390	released
d5330be0-9f72-4be5-9139-8503aa4d00b4	0a133c47-fae8-4e3b-8f4d-cbf357f5e2fc.rna_seq.augmented_star_gene_counts.tsv	90d5b3ada024e6072663452cca7cd40e	4251146	released
c5baa506-f18b-42d8-bafd-4e9b85e1d390	54022a08-1016-45a7-ac33-5a40b4b5e6b3.rna_seq.augmented_star_gene_counts.tsv	3354bc0d17441cfbf62f43e5a1878acc	4247363	released
6c7f9fc6-3dba-4605-9f0c-d4f00095352f	4ee78309-dea3-486f-95a8-ca283a1b70d9.rna_seq.augmented_star_gene_counts.tsv	bc5318dd139db6266d41df00f24ac9b0	4244017	released
7814e438-105f-4d5b-94fe-8c66e95585ea	cfbfbac5-7f44-4537-9a1c-088075a936e6.rna_seq.augmented_star_gene_counts.tsv	af41be3a78fe9984bb3eebfe07bc9064	4255970	released
37939d7d-074b-42b7-8d68-95a8afef4c38	41bdc474-8e6e-4f39-98ec-6d73ee41837c.rna_seq.augmented_star_gene_counts.tsv	29cda5073bc2a0c72501fd745f2bb1fc	4240259	released
a73c6624-c462-4c25-94bf-58769257c6dc	34a0c8c5-8086-4f33-9ecb-7518035a4a7f.rna_seq.augmented_star_gene_counts.tsv	fab779e91f50b1171b402e52d281f3d1	4250690	released
4b558a24-b10c-4d59-a921-10e6a3a9fb35	3621ce2e-a1eb-4a45-ac06-779a780b0b99.rna_seq.augmented_star_gene_counts.tsv	bacf26b636b4a4e27a8292879179c314	4257373	released
1737104f-367e-4098-a068-12f8ece492bf	b4a9422c-ed5b-435f-aa13-e8a8f2484e97.rna_seq.augmented_star_gene_counts.tsv	dc19d10278544bb1e029e55333c2a010	4240560	released
7d1c40bf-6119-4f2b-bb33-3ba23546799f	b0a1f575-657f-4277-95dd-0e02e77279fe.rna_seq.augmented_star_gene_counts.tsv	dfb54e76bcca6bc490238c6f73cfe026	4257241	released
c1f6f39f-db8f-4449-bfb2-d1f3f2a95d22	d4bca8f9-f63e-43bb-ab6b-7529a86afac5.rna_seq.augmented_star_gene_counts.tsv	08f13031508a8ffb56b48eced6878574	4247383	released
d923e06d-c747-419d-bd40-b05eb3e13edb	914508e1-ccc8-47ff-a225-7aca326a54dd.rna_seq.augmented_star_gene_counts.tsv	ea4cb40a8e1743cc113547737ba47b20	4257281	released
83eeba96-e3dc-44a3-846c-43dcc2ff9806	631a9df0-9d81-4b15-9ee6-3ae9f31dcba6.rna_seq.augmented_star_gene_counts.tsv	5516aaacb60e91486fe3ac104732cba9	4227880	released
8d87fbd5-8ca7-4ff6-b8b1-79f098dbca9f	bc1ed706-3abf-407c-9133-18169a4cf0e2.rna_seq.augmented_star_gene_counts.tsv	45a3900e1b6227c478227eed639fc99e	4250251	released
69bb06b6-74b3-441b-82d7-c6783aa88cdd	b44d9209-0e37-4ffe-9c27-a969a421b3ab.rna_seq.augmented_star_gene_counts.tsv	3f64389995c62fdd9e936462f61962a8	4246806	released
398fa6bf-78af-473b-8f2c-a2b3b605131f	a852a227-c31f-410f-baee-81135917a7d2.rna_seq.augmented_star_gene_counts.tsv	300bd799d99d4968aa1eb35bbd6385ea	4245036	released
12959673-a8ec-4223-a5fe-0648276db5fc	ba2e1bd2-56f5-4dfb-94b5-92c50c58b31e.rna_seq.augmented_star_gene_counts.tsv	2fbef173968c3b083ec625ee76cc673d	4252801	released
f3746445-b2d0-4455-a6c0-46562188c056	d89a84a4-4f45-4aab-ab6a-131bf3b359bd.rna_seq.augmented_star_gene_counts.tsv	76ea2b80b216ad37b358631aff252cdd	4261472	released
03891509-3109-450d-8564-77b024a6128e	75668632-f0c7-495b-ba34-cd4b00aa9450.rna_seq.augmented_star_gene_counts.tsv	ed90acdacf8a0d3bf52f6053adb8d375	4249531	released
