"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.153711482235418,0.140512955953291,0.134675103285444,0.142084759300974,0.117811223313812,0.144303968357306,0.145539918439432,0.0024818046555972,0.00128812903957894,0.000260260609463526,0.0013828186868294,0.000221284887644048,0.00124266031882384,0.00399264191371283,0.000823496605563259,0.00249852319311802,0.000386042770837039,0.00388230756095769,0.00064983114293105,0.00225078772926501
"2",0.00015328864245234,0.000418615899796882,0.00242380606561733,0.00100955633848838,0.000237668200120934,0.00333806437787067,0.00391896965759602,0.185158028846278,0.162344365357445,0.134402548487311,0.134053849518888,0.188575213437253,0.173783602097846,0.00156399080643529,7.86590593848957e-05,0.00360101135869064,0.00249086267393226,0.000717641460259436,0.000417190064564579,0.00131306764976826
"3",0.000681691817589399,0.00014097442362483,0.00115633690550885,0.000289455244791349,0.00247655123503286,0.000469563042942214,0.000712682781210557,0.000633796446700387,0.000473906538440564,0.000445931146117786,0.000780996665320894,0.00173921333856725,0.00136676246814568,0.128393758948931,0.127686136675754,0.149689219433652,0.136727471825428,0.173569014497696,0.138447175534528,0.134119361030019
