x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309
0,1,0,0,0,0,0,0,0,1,0,0,39,0,3,0,4,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,224,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,5,0,524,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,0,11,0,0,0,5706,1,0,0,0,0,0,0,1,2951,0,8377,122,4,0,3,4441,1,4067,0,1,11,1751,1,7,2,43,1,0,2,0,0,0,1920,0,6,31,0,0,2,0,0,6,0,284,1,0,0,4,1,3,1,0,0,0,0,1,0,0,0,83,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,0,7,0,3,3,0,2,6,0,0,0,1,4,0,6,2,0,0,5,4,1,0,7,0,0,0,4,6,1,1,2,0,0,2,1,0,0,7,3,0,1,2,1,1,0,0,0,1,0,0,0,7,0,0,0,0,0,4,30,0,1,7,2,0,0,0,1,1,1,0,1,0,0,0,5,0,2,5,0,2,0,0,0,0,1,0,1,0,0,15,3,0,1,3,0,3,126,281,10,41,23,15,6,99,5,23,114,8,81,29,9,7,5,6,239,19,40,119,41,73,19,519,63,10,58,83,11,9,27,243,249,8,77,1,21,4,5,20,64,66,20,165,9,7,1,2,59,18,40,1,1,5,0,111,22,45,7,192,51,5,13,3,223,1130,327,563,1110,2040,1567,32,171,490,0,55,18,7,39,17,327,4,3,19,68,16,10,6,38,46,22,6,376,4,4,57,2,1,2154,889,62,169,147,0,516,12,217,76,24,10,443,215,12,3,11,48,23,10,63,25,1,23,17,77,151,2,14,18,2,1,1,0,13,36,0,2,1,1,15,0,0,9,1,1,1,0,0,0,0,0,2,1,0,23,0,0,17,15,4,3,2,0,0,2,3,0,1,1,0,2,0,0,1,0,4,2,3,0,23,9,1,1,0,2,2,0,1,4,8,3,2,8,1,0,3,1,6,1,0,0,0,0,2,2,0,0,2,0
10,927,0,2,0,5856,1007,71,34,2,36,1735,1262,0,190,2,0,7,0,8,345,0,0,0,606,0,1,3,0,1296,99,14280,35,729,12,4,0,1,184,3,14045,337,19,8862,9,0,0,1179,43,0,1,698,4,108,0,4,539,2521,1,3,137,2,11,779,2,9744,34,1,1,3319,1018,439,2,118,105,11678,0,3,665,3262,112,383,0,1373,14,379,1,1,5802,646,3,1,5,7,196,2,3,1,16,0,3,2,0,1,1,2,6,2,2,0,3,2,0,0,0,0,1,8,3,1,3,1,12,0,2,2,2,0,0,0,36,0,7,0,0,1,1,0,0,0,0,0,0,0,1,3,51,0,0,0,0,0,18,0,0,2,1,0,0,315,1,6,15,604,17,2,18,0,2,2,2,0,9,12,98,94,77,0,1,130,11,241,39,4,28,0,14,23,6,6,0,59,260,0,3,75,1,26,103,19,69,51,92,171,224,49,2,2,21,9,17,74,0,225,26,2,21,10,208,12,74,483,32,1,2,15,19,7,8,4,11,0,0,0,0,0,16,0,2,1,1,0,0,1,0,0,2,0,0,0,0,5,1,1,0,0,0,1,0,0,5,0,1,1,1,0,0,0,4,0,2,2,1,0,1,1,1,0,3,1,1,1,0,1,0,6,0,0,0,1,1,0,4,46,2,1,1,7,0,0,0,0,5,0,199,3,1,1,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22727,0,0,0,0,1,1,1,0,4321,0,0,0,0,1,0,0,0,2819,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5063,19,2,2,180,0,0,0,1,0,0,0,247,5,9,0,8,0,0,2,2,6,0,0,1,0,0,5,0,13,1,0,0,17,1,0,0,0,1,22,0,1,8,4,0,9,3,93,0,0,1,75,12,0,0,710,1,5,1,2,12,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,215,78,418,144,4834,862,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,2,0,0,0,1,0,1,1,1,0,0,0,1,1,3,1,1,7,0,3,15,0,0,0,0,0,0,1,3,2,0,0,0,1,2,0,1,3,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,2,1,106,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,440,9388,2391,0,952,1467,624,47,0,7,0,5232,59,3,1006,74,0,1,0,1,6309,0,2312,0,1119,0,0,0,1997,2,0,1,1,853,0,0,1,0,120,10,440,0,0,1,0,9,0,0,4,654,0,94,0,5,4,1,1606,34,1,0,0,0,0,0,0,14,712,155,559,104,14,51,2864,267,14715,512,169,430,379,3,10387,0,710,25,346,8,0,8,0,2187,328,90,3250,30,4936,177,808,686,239,1253,38,1,90,42,1343,571,0,4,2,204,146,437,1275,554,315,409,3,4,5,4,1,8,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,229,2,841,0,0,3386,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,146,0,0,0,0,1,0,0,28,0,0,0,93,0,0,0,0,0,1568,0,1,0,0,0,11,0,0,0,0,0,2,0,6873,0,0,4,0,0,0,0,0,0,1,0,0,0,484,0,0,2,0,0,58,0,0,0,0,609,0,39,10,0,0,0,0,0,1,16,0,0,0,121,0,0,1,0,0,0,2,0,19,0,0,0,6,0,0,1921,1024,43,5,1,0,36,0,1661,0,0,0,7,0,0,0,137,2,0,18,0,0,0,1,287,0,229,0,0,0,0,1,0,0,0,0,1340,0,0,49,621,1170,5,0,1526,2653,0,2,0,0,0,0,2,2,13,67,0,0,0,0,50,0,1517,1,25,0,0,0,278,3662,0,188,0,15,0,1,0,0,0,11,0,0,0,0,6,1,0,1,169,31,0,0,0,8,86,0,1,0,0,1,0,2,0,0,1480,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,100,3,30,1,742,0,2359,6040,4895,31,19,2681,19,855,3907,1,813,2,5,43,108,0,181,0,66,362,30,1,19,393,212,14,3841,2241,3,52,92,3682,90,572,12,747,661,2287,137,1,538,2,167,107,438,16249,1737,33,779,338,19,237,3,524,0,203,710,4,0,72,77,243,1418,4,5,80,7,234,64,4,253,1136,19,1647,2,21,69,18179,632,3221,257,46,3,22,1726,2,52,6,95,514,23,631,0,1,0,9,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,0,20,1,0,30,1,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1069,0,1,1,0,0,0,0,0,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,1,1,2,39,1,2,113,8,6623,3,0,0,13,10,42,0,0,0,0,0,0,2,2,1,0,264,0,0,3,5,0,1,43,5,1,70,0,16,0,0,69,2,1,1,0,851,1,0,1,37,0,0,0,5,2,43,0,0,0,0,0,8,139,0,0,7,6,30,0,13,0,3069,7,2,0,71,12,65,102,15928,13,17,21,73,60,69,73,70,1960,8,660,62,705,42,78,62,0,0,13,23,76,134,40,70,10,296,20036,475,6,275,16,3984,20,1323,0,18,620,20,6,391,106,2212,551,6,509,1677,1,10,0,0,17,0,278,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,5,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,3,1,0,0,0,0,0,24,0,0,9,0
0,0,28,0,0,2,1,1,2,0,0,17,3,1,0,0,2,0,0,3,98,0,0,0,1,7,5,4,0,1,113,1,0,1,0,2,0,16,1,7,46,1,1,4,0,1,0,4,2,29,1,0,0,0,0,135,0,3,2,0,11,1,1,4,22,1,1,1,3,1,8,1,1,0,1,1,108,1,1,4,3,5,0,14,14,9,0,1,4,1,0,0,2,5,6,1,2,1,65,1,1,0,265,0,0,8,0,1,25,0,0,0,2,0,14,0,0,0,0,1,30,1,548,1,0,205,1,1,0,0,1,0,15,2,32,0,0,0,0,4,0,1,1,1,3,2,444,1,0,2,0,0,2,0,1,1703,0,1,0,1176,4,2,113,4141,102,0,2,1,2,1,1,2,2,0,3,2,259,0,0,0,0,0,8,0,172,7,0,0,0,2,0,11,0,0,2,0,0,551,14,2,0,2,3,0,3,3,123,3,241,0,15,0,1,550,75,0,56,34,1,6,1,67,40,0,1,0,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,12,19,1,1,7,3,19,17,7,11,8,8,3,10,4,3,19,3,0,2,4,0,2,0,1,1,0,0,6,5,6,1,14,4,0,0,5,19,2,8,6,1,55,1,0,1,2,2,17,6,9,9,6,1,5,2,0,8,4,16,20,22,10,0,3,0,6,14,11,2,8,2,2,1,10,13,2,16,24,4,13,2,1,18,5,5,2,4,2,5,5,1,0,0,7,18,4,9,8,19,3,11,6,2,1,11,0,0,4,0,3,1,0,7,0,2,2,9,2,10,1,6,0,2,4,0,0,0,1,5,4,7,3,13,1,2,3,6,13,0,46,4,1,13,1,1,0,0,1,1,273,18,0,0,8,16,0,1,2,5,3,7,11,1,18,43,139,89,55,124,88,3409,2559,230,78,811,58,626,716,390,5,620,548,705,877,68,509,6,1106,67,464,0,2018,32,4,2,430,62,2561,890,193,4862,1745,20,4605,761,3618,6,9,125,2111,2387,1613,2,7,2025,924,1858,8,754,1171,1145,1,2,2024,488,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
0,0,0,1,152,2,0,2,14,10,521,0,2,62,0,436,192,0,115,0,0,102,421,86,194,0,0,0,0,340,0,65,99,909,1,260,261,0,0,91,0,0,0,130,0,2,53,0,1,0,103,1,0,224,174,0,19,0,0,75,0,18,9,500,203,361,893,541,0,129,405,0,914,0,0,2,673,0,0,7,78,0,350,0,556,1,0,27,84,0,0,2,60,1103,379,650,497,190,9,2,10,16,731,1,0,1109,302,4,593,9,2,4,5,103,0,111,0,79,0,10,1,0,436,0,192,532,0,161,99,0,0,0,453,168,20,4,0,69,2,6,43,41,4,7,351,34,388,4,32,0,70,1,179,0,268,126,104,24,129,51,111,1,260,1042,65,0,0,0,1,0,0,0,299,1219,911,993,751,727,1616,1056,626,1546,915,461,1849,241,753,419,7,371,448,200,1905,627,943,4,240,40,616,1516,359,458,5608,5901,739,948,1152,645,426,65,6728,971,362,632,239,2353,886,468,0,282,825,185,355,686,293,82,40,377,651,2,0,16,2,1,1,0,25,0,0,0,0,1,5,0,0,2,1,0,0,0,0,0,0,1,8,98,0,2,0,0,0,0,0,51,0,0,0,0,0,0,0,162,1,0,0,2,44,1,0,0,0,0,0,7,0,0,0,0,4,0,0,1,0,0,16,2,0,38,5,0,0,0,0,444,0,0,14,13,17
1,1,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47,24,2,2190,1147,877,1049,255,553,4,0,125,5,306,0,6,141,1,377,16,0,83,53,2,1,1,13,19,0,0,6,0,0,4,0,3,106,50,0,14,55,7,3,21,13,0,3,1,7,0,30,1,1,17,1,26,4,0,0,34,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,33,7,3,0,0,0,1,2,122,2,1,11,2,184,165,0,30,5,0,2954,4,3,1,0,1,23,12,1146,5,1,149,0,27,2,0,3,0,0,34,64,3,0,303,10,167,0,12,7,61,0,3,32,113,0,182,0,0,33,101,421,8,0,2,90,30,1,0,1,3,1,0,1,0,25,3,61,1,4,3,8,136,0,0,5,1,3,1,0,6,6,58,16,55,3,0,15,8,414,3318,33,2279,2419,0,3,1,814,14,543,206,98,46,6,6,0,97,63,6,3,808,220,13,21,93,2,810,1,190,53,3,789,8,8,2,318,48,98,146,3,3,1097,119,19,16450,131,3,66,34,5,28,28,5,127,0,30,37,317,597,6,1039,945,2,1,2944,0,0,0,1,1,0,1,3,13,29,27,2,7,5,52,18,71,3,10,0,0,1219,13,25,40,10,0,0,4,27,72,59,3,63,47,8,7,11,7,259,2,1,33,4,2,51,11,2,6,8,26,5,2,1,0,43,7,0,64,222,35,91,1134,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4,14,4,42,0,1,1,4,13,29,5,16,1,22,5,41,55,7,1,61,3,1,3,36,20,3,8,3,0,2,0,7,47,1,3,0,10,3,5,169,3,1,5,1,329,1528,44,5,0,8,12,0,7,12,25,4,0,0,2,0,2,6,20,9,194,1,42,17,6,13,1,17,2,0,6,3,0,11,5,1,1,0,17,1,22,8,0,1,9,147,1,83,24,36,3,1,22,3,20,151,80,3,4,393,386,445,13,14,1766,32,52,144,0,3,2,12,92,118,32,2,11,16,215,113,0,136,5,326,839,97,1949,166,430,37,407,1,42,160,70,376,114,59,195,24,54,68,1,3,8,8,31,769,24,160,32,0,258,3,76,12,2,6,29,84,11,73,116,1298,683,73,1767,2158,4,8,9,4,249,0,91,14,0,4,367,49,104,1076,117,93,104,26,350,904,2,2,0,2755,753,73,982,15,19,1472,272,102,6,12,201,1,245,67,575,5,19,17,689,15,3,181,9,520,28,1,0,1,404,4,521,68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,6,1,0,1,1,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,5,0,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,3005,4146,863,193,159,18,4,150,7,27,5,439,203,5,0,23,20,34,6,6,8,3217,84,3,80,11,2,2619,34,680,5090,747,0,4173,7,6071,0,9,2,4740,4844,0,0,37,27,2312,2,1,1009,1,15,7,4,1362,0,1,2,0,3,0,0,0,0,0,0,0,1,0,1,0,4,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,2,0,7,1,0,4,0,0,0,0,1,0,2,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,4,1,2,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,1,0,0,2,1,0,0,0,1,0,1,0,0,2,1,1,1,2,4,0,0,0,6,2,0,0,0,1,0,3,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1058,157,202,30,264,52,178,24,48,266,1337,198,1278,401,524,3045,500,576,1256,215,203,105,1454,2419,405,464,73,24,353,854,638,893,365,92,2391,26,1056,576,850,1027,489,1585,999,2307,513,136,141,1102,642,278,685,1426,695,254,34,48,539,587,1472,1409,2907,7623,2141,2012,2986,732,514,209,347,192,165,764,82,593,175,766,408,880,261,82
8,2,3,1,64,11,0,5,8,0,204,2,5,7,168,3,0,18,0,4,0,19,0,0,0,1,0,0,0,0,7,26,910,0,0,1,0,0,2,2,2,1,1,1,0,0,0,0,2,6,4,5,2,2,0,65,1,0,0,0,37,0,35,37,0,6,1,3,35,14,3,25,0,0,1,2,1,2,1,0,5,0,0,0,2,3,3,1,0,0,5,37,1109,0,12,1,14,2,0,0,0,0,0,1,0,0,0,0,13,0,36,0,0,5,7,5,0,2,1,2689,0,2,1365,0,0,1,0,0,0,0,0,1,1,1,0,7,0,1,0,446,1,4,0,120,0,13,2,0,0,2,7,0,2178,0,0,0,0,0,0,0,3,2,2,204,0,0,1,0,0,0,0,0,759,18,730,5,10,342,1,1131,8016,1815,757,1,1304,5,5,5226,4,43,6,8236,51,2,80,42,10,4818,3,1,15,1263,1,1620,1,1,4489,1,46,1952,21,103,4,707,145,12,787,928,1,1,1370,1084,297,0,0,0,115,0,2,104,23,9,15,25,48,0,70,0,16,29,36,9,31,1,11,33,4,15,22,37,3,27,46,4,85,3,1,35,51,4,41,11,20,2,18,5,48,0,8,1,52,21,19,187,126,22,2,25,27,126,21,89,0,8,45,14,0,0,10,49,0,5,15,38,10,11,0,92,6,1,6,28,30,322,68,11,6,5,7
15,50,99,273,9,19,1431,44,28,0,33,24,8,4,608,7,63,13,34,27,1,0,1,44,15,8,4,0,3,383,1,486,6,54,5,14,0,41,8,5,15291,59,153,72,5,77,288,5,159,30,9,1186,57737,610,88,8,284,49,9,7,26,1,35,29,24,58,32,79,42,51,746,25,0,4,292,312,435,23,20,187,28,39,148,181,0,10,35,239,143,890,18,0,53,25,47,49,6,587,26,28,62,1,1564,42,0,6033,64,28,863,30,0,410,560,127,403,233,11,52,538,30,411,218,1,21,6,27,0,17,45,74,9,32,2,0,1523,76,10,144,0,17,4,89,99,80,199,138,2,1,1,1236,0,6,1,12,234,0,7,4,40,1062,3,80,106,61,46,1,1,0,2,19,10,8,0,1,1,2,8,0,4,0,0,2,0,6,2,0,48,20,166,12,6,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,4,0,0,104,0,1,16,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,129,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,1,0,0,8,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,0,1,3,0,0,0,4,2,0,22,0,0,2,0,0,0,3,0,0,2,716,265,0,0,1,0,30,1,0,0,3221,28,0,4104,44,1,124,90,0,0,4,0,65,3,87,72,30,44,23,2,0,145,0,3,0,132,0,0,1,638,29,0,1,0,0,50417,0,1,6,0,1,3,569,381,0,0,0,2,0,0,0,0,0,0,10,0,0,0,3110,32,0,2,0,0,0,23,0,0,0,0
