x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309
12892,27730,34782,12088,20217,12934,19133,21371,18321,21368,46564,23419,23301,66251,29523,29791,27265,10697,47779,5939,17671,8892,21263,29070,36705,22494,20113,30231,16627,28370,24010,20598,21161,35150,61495,21681,38989,56259,35791,33306,37781,32665,15460,110948,91076,18632,62539,18448,18739,22616,43061,24749,19293,14618,25044,23701,15453,26542,11792,32894,30302,35190,12062,21482,19005,37556,24021,15990,12984,19318,48513,15798,22191,46995,62098,23742,28166,29238,24902,21605,29434,20758,32925,13441,63079,34592,9396,44338,44552,82475,22632,17476,27024,30652,26821,30737,15145,16614,16815,37363,52067,26845,25262,34801,54915,31907,55660,16827,38872,17864,24765,15479,22606,16731,13320,25579,15754,39070,33260,33145,46852,15687,30881,33000,32655,57276,38357,49443,24162,32252,25878,33262,73414,58595,19125,15576,27045,35593,13909,38480,21333,23803,41329,17676,24873,12781,19324,7543,16957,11287,17244,11713,24157,17633,21138,25393,20551,9060,35509,10450,36322,31445,42088,43302,31840,6842,19261,11523,19267,16275,32680,29137,53125,38912,38051,20155,43665,23445,26420,31115,10735,99598,40577,37010,43686,24019,50998,57004,37324,61331,37530,35381,50289,22793,20131,44977,30916,40972,40596,30407,27955,32265,35417,43212,32691,38316,30461,32770,31898,35293,39255,27336,52759,31453,17847,31144,38964,26525,37467,40231,50773,19673,43995,29013,33541,26928,21416,32925,35882,8426,13518,2139,2516,5988,2033,2409,1369,2824,4610,24489,5391,5010,19212,8627,3249,15986,4359,11688,4000,8553,2640,10667,12615,8804,18245,563,1668,8850,15554,1798,17890,5716,4471,4928,4173,11272,13248,10464,7366,4998,12923,4213,8776,5682,12858,5024,14330,3995,4376,16455,6440,8020,2186,1199,3040,7302,974,4479,1734,8781,5341,6124,14886,12070,5609,4150,1896,13530,7796,2197,4547,6052,11224,15093,7716,5015,3880,2573,3664
23102,23037,164401,24303,50565,34989,23369,41637,40399,30277,21442,19691,28241,39968,35429,59425,46693,29552,19812,2998,147123,11587,33986,21833,94659,12018,27556,23089,35030,45604,55636,17791,18958,27433,27960,66889,66095,42536,41974,16845,23769,31019,28857,47979,26150,19549,65477,25879,33961,37438,24338,39543,14241,84730,26779,34722,19797,35773,10738,13870,53659,24265,27338,38472,8110,36912,40686,10124,22183,21386,31049,22546,23755,38082,17067,147037,34417,48823,52274,24148,31214,21746,21418,22834,27604,22527,9332,24253,19920,40103,18520,51268,34425,33985,32211,69482,44209,16026,31565,40434,69895,42346,8702,30308,74871,47090,30745,32316,59773,20674,39064,15617,39494,53328,35140,18171,36925,28774,28697,24174,21460,38247,46253,16814,48214,29892,41215,43834,31614,41033,62945,14057,33655,21366,25673,45196,38120,20625,41677,44928,38084,47568,28633,43866,27232,9562,35077,8242,18330,14924,11755,19532,6210,19979,9648,26148,17365,14025,56599,29358,39727,40217,15446,23300,93418,26951,45257,31326,37359,65466,53539,36402,61540,80200,31885,27878,96169,34598,56580,33418,47042,24069,26245,73069,15442,61829,25134,32974,52889,37220,25898,42413,63298,42665,236037,55809,55838,35508,110129,62221,26851,45944,46822,93998,22735,31766,53599,35958,137802,48789,15875,45126,58463,44900,27533,27888,39801,44957,42275,57281,66942,34163,141482,47165,14600,58668,40999,43951,32798,31560,39732,91894,81133,58910,25968,60818,36643,71206,56350,46264,75798,73226,56524,61756,42443,37395,42960,51989,46529,82009,87243,22445,41463,101912,45469,26665,26082,66876,34053,50010,32350,79590,48219,107266,63785,92938,55874,85798,63614,87405,50511,65735,66833,74419,81828,40258,79359,61332,81457,23661,39667,144411,64893,21438,29201,49103,56970,119642,36887,65346,95152,86525,60428,29036,70822,63800,24313,45758,63402,41656,31187,81535,112010,116375,38100,35938,102612,21791,38885
15092,12490,13738,43454,27086,37219,16486,27303,17327,19488,12965,14387,20242,10823,19896,22604,52393,16728,19562,729,17414,6955,11095,16289,15642,13462,15575,13101,22320,32878,20115,16678,28982,17060,36199,15684,25314,25095,24542,10456,10960,15298,11967,13529,9595,21574,22059,16347,26220,24967,15090,18332,10445,15346,13521,21351,21238,21287,5884,7189,13616,13168,15599,16041,9197,42391,33124,7496,12939,13789,14051,12146,19775,32036,9157,12960,20230,10925,25506,21360,12375,16019,7681,13838,21673,12357,3759,15528,10832,12201,9674,16587,18374,13469,16879,41228,29504,14347,17638,22078,30555,32130,13437,20755,27355,47538,35396,28273,52955,10488,15017,10348,26337,27019,22910,31596,44132,19091,41300,20448,23441,22570,37620,23512,40729,44988,23056,20583,19788,23195,47009,17240,43315,19359,31226,24355,23991,20326,30598,12753,30550,23307,15916,31147,26657,14999,17651,4740,23276,9712,7360,9949,8800,11955,6429,9183,14424,10489,49690,20342,26869,26820,17289,15665,13861,19270,33915,37778,32630,44279,38555,30513,55781,43667,34960,21578,45636,20049,43999,34285,57446,12097,19892,28286,31780,62563,30417,20023,41899,45231,17802,37503,50272,43928,130748,56092,37633,62580,78807,10662,25957,19430,34963,18078,31074,20962,40657,18397,40757,58603,9932,23065,19553,28623,12420,35734,35444,27868,34259,26771,32465,28765,29783,27626,11423,24785,21377,53613,27831,22545,22644,87559,39449,42183,22218,59604,45385,67147,38094,26210,61624,59707,30031,39266,28011,24618,40981,25456,50494,56920,81866,13606,26323,54518,25051,48320,26705,63167,29275,54344,19017,39619,45575,70753,45419,63563,40202,42260,39208,60446,39195,69668,36616,45345,57001,35402,48419,69101,62203,19474,29120,57980,64232,16228,28580,35360,90363,77507,34751,45547,72545,78011,43075,22323,56875,45222,34045,37764,58413,37177,26166,54789,80952,49025,27785,18071,68919,36744,31741
13634,19514,18652,5387,5288,15780,13506,7210,22085,27950,25975,25920,31683,48129,27790,25102,7599,12557,33324,5248,53890,14646,12787,18049,40523,24779,65209,28384,18764,19965,48020,9478,6605,30973,13599,10032,8007,2921,15426,21920,16824,54853,18955,44325,30587,20042,18387,34198,26905,30621,29790,12804,22787,6374,12509,23722,16743,64003,12647,13596,24666,11036,23699,29695,23650,34260,13337,5704,5740,15369,18186,8399,18517,26332,26483,47286,23977,31941,36881,17245,17922,24085,12302,40237,20793,63001,8126,100837,55361,7769,7940,8639,9404,14555,16594,46229,15434,9068,6699,12090,17428,24512,4851,24048,36579,5835,25756,3313,15749,6167,3686,4522,11109,7522,21520,44257,6706,17278,26614,3506,6651,7815,3283,7341,2643,4731,12729,26698,18672,32824,6658,19600,31390,17778,6956,7589,12440,16965,5819,8067,3591,27581,31843,3431,5599,5484,13017,1436,9675,2565,6400,22496,2698,6993,5616,5746,6002,5704,5793,10041,16011,33802,74337,15694,8287,4579,4545,3572,4779,5002,5647,4629,3566,976,3229,2913,7982,981,6413,5834,3799,12006,3175,1180,5096,2685,7066,4101,6908,3265,5295,3061,1407,1283,7269,4319,5716,5541,3907,4485,10869,5920,6840,6924,4445,953,3085,1401,4392,11146,6267,1144,2472,3224,4981,6566,13237,2556,5361,4011,1731,4546,3933,7751,7226,1332,14082,5131,9245,1598,1270,1299,3456,1261,749,1633,2346,1103,1565,2585,2065,2538,3064,2722,1596,1030,3742,1387,2295,869,2519,1674,1994,3240,2175,1177,2723,1364,1930,1087,1819,2504,898,2537,2657,3895,1953,5275,2343,3440,1822,1518,1397,3839,2667,1467,1830,958,1327,1410,1378,1127,1475,439,2220,1718,658,1349,1990,1816,1012,1593,2226,1727,2773,985,407,2500,1783,840,458,1000,1654,2804,1845,1625,908,1716,1078
15716,41762,25429,58527,31755,27168,15649,21112,17611,25177,27604,26799,24119,65326,18678,100123,47606,13333,29119,11101,19998,30902,11092,32064,43363,26622,19285,25497,12610,34700,54123,23712,27298,29039,65748,14956,65071,71116,27241,30257,28245,21471,15692,28834,72511,45590,38878,24670,36743,17169,55421,23697,26581,21024,50604,18451,26920,29460,17033,41480,28045,28499,10622,12602,36922,37049,40936,16908,22541,17388,55681,17302,10150,30774,20794,31405,46860,80790,33665,22454,34511,13053,73341,15692,49245,27942,8643,24156,63491,49253,19508,76641,31842,69895,21339,35501,27448,41862,27906,49027,56320,37102,50662,55902,52943,19665,79106,29826,52708,30704,21228,17745,28742,12728,35541,20200,20173,76577,69498,54894,61354,19961,34621,27688,43691,38732,50931,29414,28586,28652,12948,58567,24164,47929,12512,16662,46367,33652,32934,33381,24108,59548,41603,35118,36687,14727,11218,10874,21785,16040,19901,36889,23884,27664,9627,10544,32793,14269,39201,24387,53328,69132,38075,32049,29073,7919,29169,14304,19792,17564,42701,40178,63844,78772,54672,64665,58633,60452,83326,69215,25659,109161,54000,60094,41650,65177,39154,50387,31259,66923,63683,56090,59724,35554,76002,62666,44501,58571,53320,53441,73906,43714,51484,53736,38500,76104,94881,53732,28679,66070,27774,43978,55570,64951,42850,58310,32737,30726,67734,39872,49445,43460,54282,98819,28415,24803,36528,45000,59224,17572,30744,34166,59089,25776,35515,44439,46924,30438,27804,29305,29527,23551,55388,42973,39731,22976,36129,23373,33543,29055,83372,15864,16272,46930,44710,17615,26559,32945,28014,25655,29101,71545,20435,33381,22871,44688,25015,69207,41388,65288,18786,41310,14878,57198,18986,40947,52325,23738,29269,25310,24127,26576,34985,9523,24786,23095,15667,22337,48211,16988,23268,35203,30338,16704,36635,18621,16492,26033,38723,32909,11289,41859,27383,92886,19728,27056,21553,20957,20100
12269,27841,39592,6370,5641,17134,6635,13008,20455,30929,48213,11057,27200,36188,14674,35628,29517,18503,47898,4664,21275,16074,36929,12649,92096,20812,18715,25733,23730,19924,26210,42197,3337,22716,19940,26866,23307,35410,14264,7142,18724,32537,20535,41945,20146,38143,37950,23055,16706,13951,29935,21632,9523,18384,74249,23591,14291,21976,15626,38625,26496,6561,12352,27077,35779,23892,38178,13073,10084,23236,49583,16499,24449,13243,31196,17401,56868,72382,24889,24308,16968,11870,27365,26107,17327,26669,11799,29870,20915,13580,9257,16645,35699,36394,21160,25414,28932,17909,23748,33364,36147,23242,15987,19949,18540,8484,30586,6284,19745,39866,4517,24498,12641,34523,21329,11412,8576,36741,27591,13062,33591,20877,4972,8505,38264,26778,20949,17444,34403,20691,5637,52121,10529,23840,6952,26867,11990,10177,6104,14242,7538,13715,22931,12254,9762,5898,7366,10865,10682,10947,18342,26172,3813,9561,5563,6013,21759,10295,16124,12530,16658,70927,19506,14796,19577,11918,5087,1534,3302,3506,6487,4219,1749,2507,5112,3195,5568,2416,3301,11586,8183,11394,6670,1312,2229,6872,17786,11368,19983,10810,6267,13867,4654,1897,2723,13480,7752,10946,11517,6897,20107,16900,5147,8466,7638,2374,5099,2707,9832,19818,12865,2509,3252,5697,11610,12487,6511,1612,9632,19049,2488,16248,7454,2957,9154,2523,13972,4919,3387,1985,2416,1449,2182,1010,600,433,1101,828,2133,3210,2076,1766,4631,2312,1320,2276,1668,2385,1788,1815,2608,3236,2245,1747,3366,599,883,2005,2839,902,3155,2016,901,1790,1557,1469,3351,2657,1644,1724,2200,2032,2553,5758,635,2030,2054,1009,1310,2087,2471,2452,1633,619,1062,1541,221,1233,1897,1662,1389,1211,1833,2530,2629,342,375,1139,2973,541,896,1867,1206,2028,4844,1170,1859,761,1205
6039,11884,14404,5652,7079,7058,4989,9781,9778,12348,13222,4306,7483,12571,26210,20586,3134,18673,6545,1329,4576,16238,7184,8972,3238,11012,8172,13763,8210,10300,10541,8319,10456,12856,16069,13789,3302,11420,8839,3741,11387,17341,5086,5195,13249,4821,9000,7537,7948,11504,9279,6900,4722,7566,4354,10889,11358,2612,4154,5473,19262,15906,8321,11622,4112,7025,9923,10736,7863,7571,16323,9255,7815,24465,17965,8610,11402,18243,5381,9063,7194,9839,10676,5730,7463,9057,1925,4121,5275,4696,13774,4597,16172,8512,12180,10741,10364,4347,18887,10070,9939,2224,4671,6095,6156,5408,9250,3454,7296,5795,4549,3616,6677,5895,3743,7938,3936,12740,3578,4818,15902,4733,6956,6027,5931,6139,5029,6446,12429,5060,6611,6723,10376,14543,4450,5305,4038,9208,4370,5519,4505,4355,3375,3442,3480,3468,3003,1590,2165,1734,4890,2047,1623,2984,3362,1365,4765,3669,4532,9117,10515,10375,11720,4088,4524,13687,97566,18444,27860,24052,13716,26974,1910,1794,4731,6708,6233,1802,3116,4518,7232,5739,3115,4497,1603,6131,5565,10699,4114,2626,6167,2902,2015,1046,4245,3495,3067,5149,4474,2991,15396,3178,3160,6946,6538,2668,12965,2224,3358,6880,4067,1337,3093,2910,6950,2264,1888,2272,5571,2743,1899,8467,5273,6487,6456,464,4855,3774,5403,9773,3866,4921,12042,6354,5677,10912,11883,3831,5594,8258,8264,7707,5994,13520,11714,5701,5337,9641,9894,13649,17732,6897,6134,20371,6435,5099,10049,11271,8014,3858,5773,10665,10373,8564,12039,10988,8713,13906,13174,9344,6956,4608,3588,17262,7809,7175,6968,6060,3583,4624,5564,5853,6132,2013,6078,11199,3697,3568,10483,6743,5887,5936,13249,6119,6789,5577,2649,10179,6395,6112,3880,5609,10694,17808,4690,6413,4781,5210,4092
9911,30441,15525,8822,6777,11275,5828,23313,22892,29611,18221,6748,12047,10773,4458,39132,5668,15765,25412,2609,13253,12551,5960,10398,14420,7988,7914,21652,3749,16316,15103,22107,6779,17939,22839,8065,3280,5385,20237,8435,19188,19156,7670,6032,15594,7566,3400,17558,6806,13752,7061,21122,30793,24776,11167,9784,4700,9833,12598,6330,13644,19791,12946,11047,7489,13965,9951,5149,22072,12988,16478,8237,3639,2436,13244,4028,10919,15770,18440,26726,11139,19831,10070,9240,29018,16948,6664,12432,8665,9824,8024,18033,10426,11818,9687,11135,19265,6146,14315,6992,14795,9182,10047,11609,10153,4828,5139,2252,5608,8533,2285,6578,7999,11897,4280,5511,3371,16074,3783,7250,17990,2017,7083,5155,3760,6554,2484,5254,13170,6686,1267,19581,12116,8846,2570,2731,5276,6148,6902,2646,3770,6395,7207,890,7564,4271,3737,1575,2451,3265,7550,5386,12195,5123,2536,2680,26591,4505,8321,24963,13625,72653,55347,27207,7996,7377,35081,8699,11145,9473,12754,9948,6919,7005,3491,6387,14544,4358,7559,6848,6466,5487,13426,2912,6095,5741,9197,5408,5196,5967,23101,22453,2547,23890,2945,17023,17894,7563,11539,37414,21713,9439,11544,14099,14211,5864,4915,5428,5519,5320,15255,13184,18425,11656,25134,5508,8218,6885,12161,7888,7919,5074,8104,7148,14623,12072,4651,3520,8160,2893,4998,5048,10362,2796,8258,7147,9649,3322,9383,4278,6144,4070,6710,12507,3210,4182,5055,6828,8824,2234,10184,5706,4184,5920,9827,7153,3855,3407,7344,3567,9227,9894,1831,5519,5291,4508,5025,14330,5303,9571,1785,8260,3726,19124,2999,11639,5886,3688,6586,8997,8518,3583,5568,2857,2880,2554,1878,2429,14366,2166,3104,3326,2924,4863,8298,1857,1682,5000,8980,3881,2792,5231,959,3033,3764,3570,6581,4600,4482
467,1194,373,14805,1106,232,522,604,1472,21,1102,43,86,1612,1944,2637,1674,906,8062,1813,185,1988,3806,116,3213,8,451,18,101,152,110,254,982,1707,144,16086,30,2368,493,29,326,169,68,1333,1835,21299,13979,48,4911,8634,531,403,460,259,13263,1551,249,38,3,82,530,216,643,248,42402,505,1434,773,885,1968,3039,660,241,8130,41,128,2012,4716,293,1964,955,223,4724,93,1720,579,47,148,573,85684,808,413,1599,218,564,273,877,144,1004,21795,31025,5010,22154,39900,80071,93416,9238,3598,256247,9104,11471,64738,31710,1273,8994,3958,10643,11251,5496,77,9241,12931,2745,16104,372,94196,2107,61645,36650,15946,299671,8534,27134,12656,68254,16823,3035,14306,3726,4207,323,11176,15452,12316,8073,41488,5086,6285,15596,3569,24215,31338,3640,10368,15704,505,8276,2938,16119,3494,15037,7398,3488,4305,10952,4919,1287,538,7092,642,2321,814,52,3726,705,2569,1620,159,567,576,3737,1167,280,344,996,4249,13742,15517,26726,8579,3925,733,37,36,142,44197,4879,115,958,670,5314,10718,1720,836,10012,208,3931,830,201,16467,4388,50,944,2245,3122,127,1464,2678,2785,8775,640,17265,415,125,13111,73,2373,14741,432,13,11,4,6,1,41,3,10,10,28,8,1,4,1,3,2,23,1,6,3,7,2,1,11,11,26,1,3,19,4,16,256,15,2,14,2,4,1,0,179,0,4,21,0,6,2,1,10,16,2,8,8,2,2,0,18,0,13,0,43,22,3,71,18,18,8,3,6,39,106,207,37,2,0,45,87,30,16,10,1
24613,49775,43689,4472,9440,17165,20463,16992,26876,32547,47981,67442,31702,115318,28915,37714,65030,9156,46580,7205,41132,16256,10163,65061,70331,53578,40406,47393,23609,54638,56721,28736,3636,35116,30155,11618,35512,70235,36680,42497,69865,50222,26416,38830,92679,45671,13996,48065,8299,24259,43848,63459,29768,27500,49972,32563,20942,25083,20955,25933,44276,42524,18157,23615,27388,64558,88353,15096,23371,35078,58193,30894,15822,62371,63932,46181,105135,67105,32634,31242,42792,14875,36536,22259,78333,38590,18882,113503,82237,71135,28713,27830,59435,56059,16533,55736,15766,14846,27365,68885,55127,43389,20813,42892,53679,23285,30127,15550,91438,26507,16586,13202,29955,32497,23356,18707,3187,38284,30102,34979,29635,15772,7507,27990,31615,22623,14188,16868,22173,45448,20296,34921,7997,13283,2346,20566,26419,33364,12007,14173,14993,42129,59836,19913,24762,3699,23139,7843,27354,10386,23740,36452,20795,33360,23756,16302,25081,7733,40787,34277,31416,22533,24781,36161,30399,6558,12955,3113,7064,10614,12988,8640,19855,43841,36982,21729,22606,8358,16286,40444,4442,47306,23677,24908,6167,8644,38590,46465,38786,40862,34274,31005,18903,12091,29857,24787,42202,19447,31452,53351,32870,31258,29498,37232,12477,13149,13985,19303,32603,10524,22242,45743,61892,13431,17360,34019,18248,10773,42732,42372,34220,19013,21254,51636,23661,33064,33732,13320,43801,32273,38415,17277,12243,27053,8669,15631,3092,11258,19100,62425,28416,30028,64352,36234,20016,43371,34476,45715,21083,35747,10092,37270,31178,48543,55449,6156,4917,34291,50575,11692,40528,19226,12726,30136,14893,36082,44203,49517,30341,16250,38534,34638,33858,29510,52308,18639,34379,9517,14293,28089,26017,36649,31125,5650,25349,25846,1974,52013,14907,34969,25719,18995,25292,37370,30741,5176,4327,11259,36801,15097,8112,27696,27815,27386,33868,8569,32285,9392,11724
8491,8520,310855,3574,2449,14838,10356,7999,10953,22209,14093,11126,10549,354132,8958,9333,4402,11437,15736,1102,16543,3156,7397,7461,6495,7574,12603,10399,4692,6380,8400,11295,16357,16471,9659,10501,2892,10678,6362,7940,16729,19850,10781,9475,8045,3665,12814,17947,11674,18333,6391,12739,8434,6049,3942,12107,6517,33967,4086,2498,11826,2897,10529,24002,9264,7140,350077,169682,7640,10091,396828,12760,7228,16488,3811,13229,402579,8144,16819,13806,16121,9887,6597,10775,28160,26990,6798,12945,12680,4096,7245,5607,6548,13452,9386,14010,8849,16319,23479,11038,9720,6325,9915,5811,99867,9551,26157,4062,13361,5286,1920,5497,5347,16030,16689,4840,5366,4364,11478,3932,14142,6630,5737,3533,7702,8092,5645,26427,6919,9062,9228,5447,10640,5201,7801,6351,2694,10177,1891,7611,3057,4858,4839,6216,4763,3096,8362,3768,4008,46356,9355,10955,3957,3970,7494,8850,5787,2060,4431,26301,5043,7892,9620,12487,5460,5488,2916,2505,2654,2536,4451,2654,4893,11727,4520,3167,11096,1067,4012,2024,9216,9562,4492,4682,5913,5265,5291,25704,8105,10352,4575,6775,1903,5903,3678,93999,9018,10285,21527,13810,6666,8646,17572,4889,4103,5278,5421,7903,3079,7720,6433,11580,3485,6938,3614,3494,14794,4405,22612,6830,3630,6967,11341,3006,4933,3141,6638,4413,4171,2028,2116,1926,2623,2405,2643,2798,3057,1304,3197,3394,2895,3313,3502,3083,1777,2503,2213,2973,3068,2852,3582,2239,2340,2864,2905,2125,2104,2961,2957,1382,2410,2480,2079,1946,2875,1794,2996,2858,3040,3098,2479,2608,2223,4122,2355,3268,2521,1776,2449,2945,2773,1361,1011,712,2846,3410,643,1984,4477,2940,1905,1957,3784,2821,2082,1310,1267,2217,1884,1471,1812,1746,2074,2528,3048,3194,1672,1789,1281
421,140,43,4967,9387,425,8,1354,731,7,1525,20,191,581,4109,7195,1,2897,6026,509,8,981,3338,3,6399,9,6,4,38,321,21,424,6521,1039,11574,1,7527,2,3,9,143,175,33,0,3660,3411,7835,2,8,329,886,470,33,477,9,1066,39,6,15,7,829,102,642,190,3,159,19,29,834,576,66,1053,1,2,7,29,1,8840,33,375,117,1,16,2,49,570,29,6,12,4,1109,6028,6302,40,215,205,421,139,339,8,20,2,3,9,1,2,5,2,1,5,1,7,0,3,5,2,13,2,4,1,29,14,6,46,4,1,0,2,3,3,0,3,5,8,0,10,1,4,6,0,2,2,0,1,9,1,4,0,2,1,0,2,57,76,0,2,4,12,10,72,43,36,152,15,12,16,38,2,6,3,8,6,4,2,3,3,1,0,4,6,21,1,3,1,3,4,0,4,1,6,2,8,0,0,0,1,1,1076,2,2,3,2,4,3,1,0,2,4,2,0,0,10,2,0,1,1,2,0,3,1,0,242,13,1,1,1,2,0,1,18071,14739,37153,33477,19573,24154,31234,30212,24041,34686,19332,29107,38140,18913,34094,19950,19889,23632,24647,41727,23541,32299,20723,23137,25680,18055,29081,19125,30403,20131,23569,16839,19918,20280,22696,29114,18933,32191,19000,35197,26939,20185,34579,19235,46293,15803,27305,23330,25096,26899,21846,30721,15745,29987,7892,19254,26476,22010,29800,41297,36883,25014,25254,29705,18493,21263,14145,19244,22568,30562,16729,16014,16301,23037,19392,19744,27849,16257,31880,17719
866,3282,5247,1739,1867,1433,1329,944,2058,1767,2184,4100,2914,9067,1982,4201,29750,1525,26451,807,2958,27014,7671,4889,10513,7465,1216,2401,2276,5729,14968,2189,922,8964,3158,3461,4277,2879,1702,1908,5935,2322,1080,7894,3446,5530,11040,1817,5668,3285,10996,851,2307,2032,27332,1497,7812,6094,1267,8485,2608,1951,1688,2769,7250,4144,3150,1253,1408,1789,10341,2556,936,4236,1729,3531,8917,24188,2655,3629,1421,4603,7057,2463,2152,3605,873,6251,7543,1090,1705,1024,4671,2088,1400,3653,3428,4467,2132,31188,44960,166137,6129,17452,14733,2158,3104,19187,6072,20825,5939,9972,4452,3756,23788,34635,17601,89169,46679,10076,18828,14673,3810,27563,16269,2342,38960,15694,22122,63109,2879,55756,16504,14664,3856,18879,71648,18424,24598,12747,4368,13290,113207,3299,8162,10555,8258,6027,10503,6953,15143,33925,1348,13455,4141,18262,45757,16921,94503,2494,10518,78810,22549,2804,4344,1513,1940,833,2775,1262,2660,1591,5258,5275,5086,8286,4399,1857,677,12446,14090,4440,3527,4797,4375,3331,44800,14913,8978,7300,2526,7876,1079,682,2623,3643,11518,21386,11812,699,2710,26596,1890,6590,2686,697,2761,2520,1261,17525,1860,2577,3059,1971,1801,5243,3926,1960,3819,53477,2428,4947,11526,3090,4246,1491,2253,3014,2413,1496,1169,695,1660,623,352,984,838,686,1860,989,1664,1194,2499,1554,527,800,3494,1118,1048,347,663,1757,1003,971,1572,974,304,2747,1703,1048,1035,695,446,898,762,2220,1565,1771,689,1164,1226,982,1112,1693,1041,713,1288,877,1064,1118,907,508,852,279,1068,643,499,1297,714,671,487,626,762,3548,656,226,474,2291,2440,460,441,452,652,269,5738,399,518,1548,616
20309,13867,196527,33310,27848,45404,22622,35740,25650,26073,24713,21827,22928,23810,27956,35160,36076,20920,16141,3053,22531,9765,12670,16528,38938,19860,29586,21220,29134,33927,18492,17986,150516,36566,57970,44224,30978,17368,26042,24119,26553,40350,20564,28914,26091,24339,87929,29056,22582,45689,17320,27015,23274,14482,24113,24926,21852,76050,8702,16505,24140,24903,22290,29823,16263,18780,18913,41199,21589,16983,131187,20037,10322,49138,18262,25568,587270,18406,44142,25552,23045,24340,14179,18455,25753,20045,7458,26339,20960,31309,17051,31704,20684,28258,29644,48154,29901,35742,29004,30601,42212,36736,30812,27188,60114,43745,38749,28865,71157,16886,28415,15404,26928,46364,26440,18009,60751,22338,53930,28477,32978,30093,45932,26555,65859,30206,44773,53193,34256,37526,41677,13347,48347,24131,33220,27572,46718,33760,27706,31788,31618,27188,24915,31584,21620,17214,17008,7645,17555,22172,11676,14026,9272,16462,7869,65509,15514,9824,66106,99576,31995,31756,24510,29313,19471,19001,37498,37337,38938,50951,51552,45523,58638,52129,26144,28715,60592,26482,43803,39578,30995,82346,30990,33652,31170,47206,20973,24818,50057,29842,27002,23925,64185,49539,72176,33706,47333,56307,120668,36394,27409,35572,39105,26825,28728,33255,63544,66424,89071,46278,19212,61427,21953,44305,20548,36590,29466,51027,95485,41187,28767,29308,52370,35467,17245,31335,29261,32700,32192,42550,46112,87524,39330,61955,38127,61857,33113,72989,66859,56650,72300,90700,64934,56553,43510,58194,58771,54709,44731,72897,70802,32426,48822,75787,58318,27965,20361,87285,58108,38150,40260,54544,65233,98468,30860,80744,68049,69715,51362,70713,62902,68358,58628,52409,87672,46527,82193,76530,93000,46279,45024,75558,31727,24406,59427,45910,48608,125231,56619,71895,89026,106361,65017,44815,74780,62991,43459,59318,38793,43977,41359,98847,128014,80585,44284,39716,88292,48486,32293
