x1,x2,x3,x4,x5
0.10577538026704136,1.5137574460097287,0.20872473549395235,0.821491386844506,0.6381065786525493
0.4094822269134337,3.832233347892841,3.7210475838154125,0.20938670308955112,0.6105562718841332
0.022881409845377003,0.529612645779209,0.1329087828540514,0.6062856490495111,0.07123088267867327
0.1114410990487302,0.3868840874657865,0.7750179661276995,0.432916783963052,0.1513315635481997
0.14406169657989695,0.9260716136858952,1.707326304413058,0.40842963460381454,0.13953042956460465
0.12419885714621198,0.13749154057506735,0.30102343499906675,0.38847995026905363,0.007908868709149341
0.06697381962486594,0.19568658377667572,0.12977998915318056,1.2140945936934486,0.1954678498382905
0.2061872768156977,1.7786823298062036,2.3429053030041183,0.2541456558755183,1.5875217120362368
1.2213669773536493,0.7087772012609767,0.1359722430174196,0.13399231853170457,0.4613962072432191
0.06169305757486088,0.39199906862541234,0.4128179932318355,0.3176441775621291,0.0523255965897158
0.21889903284394316,1.093901145509322,0.03943626102102536,0.44643097888190014,0.30291083022754245
0.09381163634798216,0.04346149352638152,0.0752887908263362,0.13125440974611877,0.07611824074618308
0.04707544260181509,0.5461042378635393,1.1828399260268274,0.704195691948571,0.07978527606523121
0.19344704007280095,0.35319818039908896,0.1894523061087866,0.06455937096705355,0.3412797481962719
0.13351353356823004,0.11301331107523965,0.35820261432182077,0.1097509968876684,0.28127978120255276
0.09844964263683574,0.3789499606375167,1.4274062920943202,1.0460432550000907,0.12054388952776099
0.09891325618283872,1.1064468393135185,0.7174239887952106,0.630338263982693,1.0470443723504301
0.016453706939927325,0.5059214847559457,0.06320795997697748,0.25386002620945614,0.10413337603537881
0.12663267606801623,0.058023630212742594,0.11546056212959718,0.417140703036851,0.05378368153006707
0.07289829928811929,1.3178560348230677,0.11748488151568552,0.35041341503497353,0.4202967995228248
0.01876539158478924,0.3719046066264864,0.11111066120664245,0.03154228781948717,0.12912271643404336
0.30159559494422716,1.446975735686611,1.7838439577185945,0.4537759196188631,1.4335817228919625
0.012965276999515418,0.8834776086322136,0.044548676099555394,0.4166691166404693,0.3451783044587871
0.11322111211539125,1.0273248081523576,0.2550082311654579,0.45480695554875394,0.47933629575146725
0.04255824207398871,1.5945370544732853,0.7189077630960046,0.9850573899998061,1.79351133544849
0.12627306990844428,1.6859161082937175,1.1849012462199302,1.288638962242025,0.33690510230955417
0.027761916717856598,1.5078750673568644,0.0097006767477702,0.061803424308278655,0.185206561855526
0.22400884516199857,2.953362851626672,1.1600835575800807,0.7500524258983671,2.0395929733348694
0.04740305236354767,0.35173955372869764,0.5059239554604521,0.12910015385605592,0.5822434313672388
0.06226134091743292,0.576999307956645,0.28578150425153653,1.520967411973351,0.04868686633821566
0.01865838495007296,0.45113931547044916,0.16016924840139327,0.1388404164786376,0.6085640670024167
0.20411858220297105,0.19580794250991515,0.019599136031075708,0.596072094814574,0.09083620387449884
0.09024900779828846,0.11903834250113741,0.617838664468598,0.7460512935523513,0.09319056720625639
0.08587508765497562,0.37218712164506107,0.7368457657558127,0.27368815642117134,0.04422117677996709
0.12595643802105144,1.1785114461753152,2.746773000522288,0.5512349837374726,0.3101923140607471
0.11631348659951107,1.2011266350621994,1.3999990453085243,0.4902239542678988,0.9436879248140855
1.9801103641813658,11.791300224651064,13.975416431194395,4.269338471188691,3.1119951696107457
0.04847555176429257,0.26627861975567635,0.590484213434131,0.15596669911916752,0.11794957216285547
0.2065680990746576,1.1815859522591148,1.9946554262453176,0.4963024684842803,1.3351970759233538
0.08063827009864816,0.4879548497795408,0.7299785499093494,0.1937066587938153,0.3863413497435179
1.6935095375304257,3.061054112790508,0.49049716124920917,0.46957047827536147,0.8560090367544537
0.06848537066229068,1.7068801903314639,2.1926945859579057,0.18662978034577327,0.7238842430478251
0.08064415970734164,0.04142697070618443,0.0029044690695281114,0.7952184730165244,0.07735368485550255
0.1031322697300874,0.2755438450892532,0.13903562821008836,0.3979443556829773,0.07883063651543651
1.0486356725160428,5.672250184051998,5.997317826956873,0.15294152520691087,2.513097379911079
0.15309981083375762,0.5391923670888946,0.6612226833413667,0.49728403385757025,0.011179059547965857
0.2783089556100683,0.7386558069462474,0.02513134698738654,0.056970251426163306,0.16714208129667404
0.13365769385355317,2.4727694215125866,0.4643636401339077,2.8072867220433646,1.2200361559978572
1.2340780538917588,7.91550907102669,0.463807735839607,6.219761163617473,0.5041562872651439
0.04178249542706628,0.6428727695691658,0.010773529816217453,0.2582868984243692,0.06689160933890133
0.6026377325235486,4.6197440681594655,0.9233352290688335,4.596054142944654,0.5798276802159572
0.1930157545607042,2.2043068263390397,2.4175770380689108,0.5168961696562231,1.7113703022669358
0.048196423536407906,0.4098612706737006,0.025281728438375294,0.28792699428284196,0.15623391368425396
0.16170819624772353,0.3948940046271073,0.3587543313565626,0.5524098663934606,0.3398712077774445
0.07407947464248463,0.602067060073734,0.06336128540592485,0.9111478621492967,0.1510694341036363
0.22628453140605273,0.5199995170108493,0.029748944154932084,0.14331926768897627,0.01675563493864517
0.06104818651043241,1.5400741671926932,0.1814155149648208,0.5425052097922145,0.3173796339072566
0.2960671174199792,1.6192783951768337,1.7093108371387602,0.1387885121795854,1.0719324099655314
1.5366666782120715,3.7600217908265368,3.5733468164192135,0.4830115907139394,2.1150902167814105
0.1058846829223533,0.09538813686807486,0.06103464659630835,0.43469939682223513,0.05446756800852602
0.15896921369667963,1.36342903262576,1.0222817802973703,0.15997049519951217,0.7776202804927862
0.45374893257958543,0.32427367266587515,0.3165760359199659,1.026209950708442,0.26666672028994204
0.6091080083541827,4.199130970947173,3.558102508152886,1.7912937667019637,1.321596974133267
0.44176989371130293,1.2910953864814787,0.024457637196876828,1.3588797577302636,0.24808796273810937
0.16223992295831496,0.3304079213049841,0.1788254257158788,0.11145277360911214,0.20048496767102628
0.30779715475786773,0.006862704296656005,0.006010166626002484,0.673602544700592,0.00675256722979735
0.0524237493113834,0.631373725406657,0.3373622405191696,0.2893000575255592,0.11180891109551151
0.331484360309416,0.4163926641207453,0.17518498450725803,5.523481813166169,1.2179415798106294
0.046811334479097015,2.291726962272954,2.5261954199968146,0.29991457524564813,0.5019275589658365
1.6375142004992438,2.3981606866177057,0.4070689892431879,2.0872064658739267,2.133198797645409
0.009154448589086676,1.3207517792359158,1.6711261843454912,0.0134236286682657,0.7660386174890864
0.02983493148967177,0.6191310861096346,1.8577834307831569,0.17692557669063444,0.3684095538449061
0.028123084418385933,0.00909460671826752,0.10831387528008525,0.043103250592595566,0.14485126381037497
0.059428452761639564,0.47739014482218556,0.2902532071122672,0.40907801692906404,0.19595854895436748
5.978513865550969,115.2154661518551,28.864907477327435,22.47334301998552,5.998260379962907
0.00973554895217756,3.3650681874447406,3.348786163637071,2.178613602978246,0.8554065349541793
2.2448519712316677,2.566302831547597,0.47542981525528,4.112629853778975,0.1674293786211
2.632646300610463,16.81830576979047,13.398435845377499,6.755103898900578,4.440544575269868
0.5324545942695147,8.987084657836103,4.434200031523128,3.2669235573452204,1.6414276918128894
0.030886567402560804,2.455813717963902,1.0081326631441756,1.2519205721241993,0.35859361328345024
0.26900832078284714,1.8316331840418052,5.893292622484859,0.47883115045528796,0.7501389873477509
0.014073765785566789,10.0349475389718,2.8335857543034484,2.728538945648423,0.9482825558262477
0.049019369535545906,0.3353330811858686,0.3743844949018952,0.055798124300241204,0.30526891049213634
0.11463722268547262,0.22995860331480528,0.5269240505673732,0.00960145010272832,0.45618000767878736
0.06879053889806092,0.029924346822850424,0.7853910989972386,0.1021649477734532,0.8466933241751526
0.30504824829732635,3.789229406005392,5.564203373136982,1.3156317801269237,0.04854646009775145
0.06710795563569848,0.21328353942153314,1.6059015410788233,0.0020287856157277374,0.5803610804183293
0.0744230312896141,0.18254212516884222,0.36236304763922894,0.11916118848431675,0.086285483332693
0.010810162984183917,0.016030489472327995,0.034731710775792304,0.017597246701904427,0.14994064812769864
0.032740898541525634,0.5138536520356201,0.6087364980766092,0.26891978275026174,0.15553933296620168
0.07284561728646989,0.6200791852489156,0.1221719309575986,0.2924214068515668,0.06797051227107945
0.27885883578005727,0.10436305769159243,0.8733957940990683,0.13715190823875606,0.13245408359645686
0.024810667077263662,0.15456912154404034,0.3719352546583353,0.14378512646443475,0.6050771626197264
0.49377050430715674,0.3392583228206957,0.18555676014561373,0.00887361387619694,0.07545980131582943
