x1,x2,x3,x4,x5
0.050815034339277206,1.4646482823517764,0.3147580141595287,0.895092916578459,0.7270986739310521
0.4103185865623053,3.757775874436893,1.5893235494735112,0.20098460489129175,3.7968383367867937
0.04418034169330404,0.8153814117528101,0.004835982639187218,0.5674501786754563,0.033464190485915694
0.0748432046306676,0.6301694931752719,0.29179599245843807,0.38280807221130436,0.19218043297547704
0.15293431890516773,1.411341901281372,0.9809534375402116,0.05027929182342984,1.2264318339501452
0.08193554813750548,0.10101612292832628,0.0036639945357382995,0.3605111712951122,0.024448722074008705
0.06057130794004925,0.2856173272282059,0.01693896525234798,1.1384722653456836,0.00030972878181389097
0.22370993374744952,1.9769811959665382,1.7290258425435912,0.16078777579908043,2.259840463983327
0.9462893724247204,0.8404565450616324,0.6458258365074541,0.18554521502303306,0.018345057305194833
0.10282248151039985,0.5183248031861731,0.32120708813650667,0.037129445322513235,0.17434876867712107
0.2761544520559773,1.3023437644688178,0.41987099931429167,0.16481083114156922,0.1432721157208182
0.08497889173723824,0.039236695547667635,0.028574744096561185,0.4219119190909348,0.022906305997164807
0.08441940031897158,0.6824845266315448,0.32354516462653843,0.7243342058882155,0.11977743727271416
0.08709046026133445,0.3884261610021916,0.36605701664330514,0.05480485836554128,0.05368721479694501
0.11618355202191893,0.2583163498391428,0.2905108416073096,0.04565960453060439,0.14630525694538435
0.09435878969678571,0.6795655082438138,0.6857122794489549,0.8193417370744204,0.7420283100394343
0.04032856110988464,1.5043892939399852,0.9762678261605617,0.5287810920728601,0.6788975042607643
0.055389365046863294,0.6033089184046263,0.1502579934041599,0.1497005892754323,0.08716966454878339
0.15706548914748514,0.030085690345147877,0.0903681229898577,0.1441201045197673,0.3083849615577259
0.08101467789102186,1.488586043328532,0.5055606027614619,0.16753261756675114,0.19989414918676932
0.0436355804001678,0.4008060666345061,0.12494215120529617,0.3225704780377164,0.010048683654715375
0.12126581980631433,1.577985852509648,2.5070029027024563,0.14458796797821424,1.5192407584286998
0.011862461343993708,1.1887829982134333,0.49733608385898126,0.3776381728353382,0.5071377365121726
0.09390986562416713,1.2998228494129143,0.22931295834054918,0.8111547365331079,0.20825988201333315
0.09535353395442243,2.0734882164199835,2.113484903322396,0.724064353164035,0.614876449472867
0.11998705360310272,1.7366110491880462,0.06741222902782533,1.4736910977070787,1.6821310485479324
0.05480385577731851,1.7319377166388714,0.10697126928116112,0.27412527589599417,0.17587117886182724
0.23102309286763592,3.1164014601540635,1.3172981999695497,0.6283799071078958,2.7698199958101153
0.04117673026383087,0.31143768805205585,0.5174360134564738,0.12255395354673304,0.4734976403609273
0.01995043980177034,0.5405147710153688,0.05182216116566348,2.176048299911315,0.1436205277887537
0.019489187735316396,0.536217485364875,0.28762170099960965,0.2007484276987673,0.14577300637095708
0.13461275312156878,0.18592200828598576,0.05669166935522281,0.31756377781516354,0.08011787690944354
0.037366263874252605,0.33022360660447225,0.269894376711178,0.8140120873994263,0.2234307579955258
0.06813439799837002,0.5297080149163043,0.17748803986461326,0.2830424101185753,0.12523175058343794
0.2080919279011397,1.7482367545106123,1.3915577823730403,0.4716127295738666,0.8785456872175197
0.07351151375620579,1.3904986710718277,1.3152024648443643,0.21643449117627647,1.4877340675525528
2.615748840659686,15.346952486474978,4.75608366201234,1.0852823497249824,12.181030969006166
0.10513937260201785,0.19032826995861268,0.16183427410824666,0.24733715377284213,0.557813929847409
0.11162305099932202,1.7513690815421958,1.3906913657973756,0.3026563359999413,1.5901636416349276
0.037813773686022845,0.5124815690693155,0.3491472288795916,0.1148479522514717,0.6199601615178434
1.066578998556005,3.6090906881573237,0.8565023279153073,0.9168260977403597,0.5857552989744719
0.06656653555108231,1.9296018715915288,1.3723898543117152,0.4666325091268964,1.6841794954588547
0.11296876496134729,0.2013585796753747,0.011802745246129872,0.9606728613289466,0.1316447024405908
0.1577218073495098,0.5521957623846623,0.09508669782795556,0.08531454305739636,0.2277712195517536
0.8771910713824633,6.486034891483028,3.426527615049666,0.0563206880395314,5.956625465738876
0.16142582147924356,0.7103173155988409,0.08105831811646616,0.7188723548851153,0.11077624060363694
0.33640063245717783,0.7840984321117558,0.14344063788104922,0.1925560041291503,0.35523959205899247
