project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	aliquot_id	aliquot_submitter_id	aliquot_quantity	aliquot_volume	amount	analyte_type	analyte_type_id	concentration	no_matched_normal_low_pass_wgs	no_matched_normal_targeted_sequencing	no_matched_normal_wgs	no_matched_normal_wxs	selected_normal_low_pass_wgs	selected_normal_targeted_sequencing	selected_normal_wgs	selected_normal_wxs	source_center	state
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	60244598-5309-485f-848f-d53738cd4ae7	TCGA-BH-A0HB-01A-11D	1c1f5d5f-48ed-4486-a81b-f21d5292ad72	TCGA-BH-A0HB-01A-11D-A10P-05	3.74	26.7	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	60244598-5309-485f-848f-d53738cd4ae7	TCGA-BH-A0HB-01A-11D	1fa977e5-2bde-4515-9de9-ae8f63924215	TCGA-BH-A0HB-01A-11D-A075-09	0.93	13.34	'--	'--	'--	0.07	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	60244598-5309-485f-848f-d53738cd4ae7	TCGA-BH-A0HB-01A-11D	49556237-d73f-4de9-b5d9-7169db7a53c5	TCGA-BH-A0HB-01A-11D-A060-02	1.82	13.0	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	60244598-5309-485f-848f-d53738cd4ae7	TCGA-BH-A0HB-01A-11D	5f78fdf5-1b91-41b8-a599-284906eea4de	TCGA-BH-A0HB-01A-11D-A891-36	7.0	50.0	'--	'--	'--	0.14	false	false	false	false	false	false	false	false	23	released
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	60244598-5309-485f-848f-d53738cd4ae7	TCGA-BH-A0HB-01A-11D	8bf4af9e-12ac-4c03-adf6-bf93b0c35151	TCGA-BH-A0HB-01A-11D-A058-05	3.74	26.7	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	60244598-5309-485f-848f-d53738cd4ae7	TCGA-BH-A0HB-01A-11D	cd54da46-b721-4170-8121-b52cde51aabf	TCGA-BH-A0HB-01A-11D-A074-08	1.4	20.0	'--	'--	'--	0.07	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	60244598-5309-485f-848f-d53738cd4ae7	TCGA-BH-A0HB-01A-11D	f413a46e-2b09-429d-8463-286cbcdad0b6	TCGA-BH-A0HB-01A-11D-A059-01	0.93	6.67	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	9db04ddd-aa90-4cc6-b1ba-644b688445e3	TCGA-BH-A0HB-01A-11R	0c8d2279-c90e-4e23-97ea-d80d6e68fa0f	TCGA-BH-A0HB-01A-11R-A057-13	3.2	20.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	9db04ddd-aa90-4cc6-b1ba-644b688445e3	TCGA-BH-A0HB-01A-11R	67b214bc-ac5f-4993-9907-fe0e0398d4ed	TCGA-BH-A0HB-01A-11R-A056-07	4.27	26.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	d2bbfb87-4f60-4601-966c-a8fb17d9fdc2	TCGA-BH-A0HB-01A-11W	ed5f1077-62c1-43d8-8a27-56521bbdd8a5	TCGA-BH-A0HB-01A-11W-A071-09	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	d2bbfb87-4f60-4601-966c-a8fb17d9fdc2	TCGA-BH-A0HB-01A-11W	f8859d6e-eec7-45bf-b957-d1f6ccb45afe	TCGA-BH-A0HB-01A-11W-A070-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	f18370b1-e942-4d06-8d74-c113e90aa693	TCGA-BH-A0HB-01A-11X	004c867a-73e0-4e7d-8c27-2462b648c722	TCGA-BH-A0HB-01A-11X-A072-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	f18370b1-e942-4d06-8d74-c113e90aa693	TCGA-BH-A0HB-01A-11X	847a1d7f-f845-4542-91af-981394e7f245	TCGA-BH-A0HB-01A-11X-A073-09	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	25bddcb7-2759-42f7-a8eb-d67f0d973802	TCGA-VD-A8K9-01A	99dff7cd-05b9-41f3-897a-a824db7e98fb	TCGA-VD-A8K9-01A-11	08e755f7-a03d-4314-bc23-d34d5373fe45	TCGA-VD-A8K9-01A-11R	aa872ea3-3a25-4482-af8c-351cf6c2cc25	TCGA-VD-A8K9-01A-11R-A40B-13	3.2	20.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	25bddcb7-2759-42f7-a8eb-d67f0d973802	TCGA-VD-A8K9-01A	99dff7cd-05b9-41f3-897a-a824db7e98fb	TCGA-VD-A8K9-01A-11	08e755f7-a03d-4314-bc23-d34d5373fe45	TCGA-VD-A8K9-01A-11R	cf875269-5309-4c0e-bc92-95318feeb2da	TCGA-VD-A8K9-01A-11R-A405-07	2.08	13.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	25bddcb7-2759-42f7-a8eb-d67f0d973802	TCGA-VD-A8K9-01A	99dff7cd-05b9-41f3-897a-a824db7e98fb	TCGA-VD-A8K9-01A-11	e214b34b-6e50-4be3-920a-d75903c04a58	TCGA-VD-A8K9-01A-11D	03211de4-51eb-4ab9-84cb-30d7a6f12025	TCGA-VD-A8K9-01A-11D-A40D-26	1.5	10.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	25bddcb7-2759-42f7-a8eb-d67f0d973802	TCGA-VD-A8K9-01A	99dff7cd-05b9-41f3-897a-a824db7e98fb	TCGA-VD-A8K9-01A-11	e214b34b-6e50-4be3-920a-d75903c04a58	TCGA-VD-A8K9-01A-11D	073a8f48-b7fe-46e9-ac89-5ebbbe315090	TCGA-VD-A8K9-01A-11D-A39V-01	1.01	6.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	25bddcb7-2759-42f7-a8eb-d67f0d973802	TCGA-VD-A8K9-01A	99dff7cd-05b9-41f3-897a-a824db7e98fb	TCGA-VD-A8K9-01A-11	e214b34b-6e50-4be3-920a-d75903c04a58	TCGA-VD-A8K9-01A-11D	23cbfdd9-1deb-402a-968c-6cf0fb8d5e4a	TCGA-VD-A8K9-01A-11D-A39W-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	25bddcb7-2759-42f7-a8eb-d67f0d973802	TCGA-VD-A8K9-01A	99dff7cd-05b9-41f3-897a-a824db7e98fb	TCGA-VD-A8K9-01A-11	e214b34b-6e50-4be3-920a-d75903c04a58	TCGA-VD-A8K9-01A-11D	ecbb2df0-eaca-41be-b37a-a790c6ef8f9c	TCGA-VD-A8K9-01A-11D-A76S-36	2.25	15.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	25bddcb7-2759-42f7-a8eb-d67f0d973802	TCGA-VD-A8K9-01A	99dff7cd-05b9-41f3-897a-a824db7e98fb	TCGA-VD-A8K9-01A-11	e214b34b-6e50-4be3-920a-d75903c04a58	TCGA-VD-A8K9-01A-11D	ed82ac2f-c115-455b-914c-29785fcf63e4	TCGA-VD-A8K9-01A-11D-A39X-05	1.95	13.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	573af9c2-1efa-4d41-adb4-f1edad9b42fb	TCGA-VD-A8K9-10A	7ddd0c45-a151-4d32-b44e-6f699b871194	TCGA-VD-A8K9-10A-01	0f33a401-1a32-4aba-9c25-afa5d601aeec	TCGA-VD-A8K9-10A-01D	bd4e9dce-2a02-49c6-9d80-616cd900626b	TCGA-VD-A8K9-10A-01D-A39Z-08	2.8	40.0	'--	'--	'--	0.07	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	573af9c2-1efa-4d41-adb4-f1edad9b42fb	TCGA-VD-A8K9-10A	7ddd0c45-a151-4d32-b44e-6f699b871194	TCGA-VD-A8K9-10A-01	0f33a401-1a32-4aba-9c25-afa5d601aeec	TCGA-VD-A8K9-10A-01D	d52917bc-a225-450a-856f-1f2cf40b4c8b	TCGA-VD-A8K9-10A-01D-A40E-26	1.4	10.0	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	573af9c2-1efa-4d41-adb4-f1edad9b42fb	TCGA-VD-A8K9-10A	7ddd0c45-a151-4d32-b44e-6f699b871194	TCGA-VD-A8K9-10A-01	0f33a401-1a32-4aba-9c25-afa5d601aeec	TCGA-VD-A8K9-10A-01D	e7a4729b-575e-4029-addc-6797e17e593d	TCGA-VD-A8K9-10A-01D-A39Y-01	0.94	6.7	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	f5962d6e-f86d-4a27-86e8-97edae5f12d0	TCGA-VD-A8K9-10B	8d7effaa-1a9c-4f40-bb4b-b21590600079	TCGA-VD-A8K9-10B-01	2331cc25-6670-4b39-b8c2-4821fcb4bff2	TCGA-VD-A8K9-10B-01D	4933c77c-4a42-4cca-991b-0da08b39fde0	TCGA-VD-A8K9-10B-01D-A76S-36	2.1	15.0	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	true	'--	23	released
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	4b7b3794-8afb-46da-8ed9-439f9860493d	TCGA-BH-A8G0-10A	898620b9-e8c5-45e4-828a-691525f8a536	TCGA-BH-A8G0-10A-01	0195ffcb-1c16-4516-9c43-292b975b09f4	TCGA-BH-A8G0-10A-01D	219ac2bc-cbd6-4d49-903a-8caefeb4346c	TCGA-BH-A8G0-10A-01D-A351-09	2.8	40.0	'--	'--	'--	0.07	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	4b7b3794-8afb-46da-8ed9-439f9860493d	TCGA-BH-A8G0-10A	898620b9-e8c5-45e4-828a-691525f8a536	TCGA-BH-A8G0-10A-01	0195ffcb-1c16-4516-9c43-292b975b09f4	TCGA-BH-A8G0-10A-01D	5be2154a-4802-4102-b0d6-13339746b027	TCGA-BH-A8G0-10A-01D-A350-01	1.01	6.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	4b7b3794-8afb-46da-8ed9-439f9860493d	TCGA-BH-A8G0-10A	898620b9-e8c5-45e4-828a-691525f8a536	TCGA-BH-A8G0-10A-01	0195ffcb-1c16-4516-9c43-292b975b09f4	TCGA-BH-A8G0-10A-01D	e1d4ac81-eeaa-439d-8176-663743fdd084	TCGA-BH-A8G0-10A-01D-A89F-36	7.5	50.0	'--	'--	'--	0.15	false	false	false	false	false	false	false	false	23	released
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	4b7b3794-8afb-46da-8ed9-439f9860493d	TCGA-BH-A8G0-10A	898620b9-e8c5-45e4-828a-691525f8a536	TCGA-BH-A8G0-10A-01	43e2db45-e9c2-4be6-abc7-bab72019d351	TCGA-BH-A8G0-10A-01W	211f4b62-6e3e-41fe-bacb-057419ec96d3	TCGA-BH-A8G0-10A-01W-A43Y-09	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	75e9ad4a-ae3e-4331-9c35-0ce639ed3009	TCGA-BH-A8G0-01A	5fe23e30-38dd-49d9-aa46-2f76cb7efff8	TCGA-BH-A8G0-01A-11	0b991d1c-e11f-4074-9d21-4cc943338b81	TCGA-BH-A8G0-01A-11R	49ab20f9-4099-4073-b13c-4dcc1f0a6cbb	TCGA-BH-A8G0-01A-11R-A358-13	3.6	20.0	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	75e9ad4a-ae3e-4331-9c35-0ce639ed3009	TCGA-BH-A8G0-01A	5fe23e30-38dd-49d9-aa46-2f76cb7efff8	TCGA-BH-A8G0-01A-11	0b991d1c-e11f-4074-9d21-4cc943338b81	TCGA-BH-A8G0-01A-11R	8e9f7a7a-3115-4687-9fce-a97e4c3c9cde	TCGA-BH-A8G0-01A-11R-A352-07	2.34	13.0	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	75e9ad4a-ae3e-4331-9c35-0ce639ed3009	TCGA-BH-A8G0-01A	5fe23e30-38dd-49d9-aa46-2f76cb7efff8	TCGA-BH-A8G0-01A-11	360c2cd7-7e9f-408c-8e42-a314c78515c8	TCGA-BH-A8G0-01A-11D	451c26bb-7d5c-477a-b568-a92e9f309ed6	TCGA-BH-A8G0-01A-01D-A89F-36	7.0	50.0	'--	'--	'--	0.14	false	false	false	false	false	false	false	false	23	released
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	75e9ad4a-ae3e-4331-9c35-0ce639ed3009	TCGA-BH-A8G0-01A	5fe23e30-38dd-49d9-aa46-2f76cb7efff8	TCGA-BH-A8G0-01A-11	360c2cd7-7e9f-408c-8e42-a314c78515c8	TCGA-BH-A8G0-01A-11D	4cd7d2c1-0d36-493c-8b3b-7c4148899fdc	TCGA-BH-A8G0-01A-11D-A350-01	0.94	6.7	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	75e9ad4a-ae3e-4331-9c35-0ce639ed3009	TCGA-BH-A8G0-01A	5fe23e30-38dd-49d9-aa46-2f76cb7efff8	TCGA-BH-A8G0-01A-11	360c2cd7-7e9f-408c-8e42-a314c78515c8	TCGA-BH-A8G0-01A-11D	5b294609-f731-472e-b08a-1a81f66119f8	TCGA-BH-A8G0-01A-11D-A351-09	2.8	40.0	'--	'--	'--	0.07	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	75e9ad4a-ae3e-4331-9c35-0ce639ed3009	TCGA-BH-A8G0-01A	5fe23e30-38dd-49d9-aa46-2f76cb7efff8	TCGA-BH-A8G0-01A-11	360c2cd7-7e9f-408c-8e42-a314c78515c8	TCGA-BH-A8G0-01A-11D	763e3238-ca90-4979-b994-94aaafe07f12	TCGA-BH-A8G0-01A-11D-A357-05	1.82	13.0	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	75e9ad4a-ae3e-4331-9c35-0ce639ed3009	TCGA-BH-A8G0-01A	5fe23e30-38dd-49d9-aa46-2f76cb7efff8	TCGA-BH-A8G0-01A-11	c6cea6e2-b84c-453f-9046-1728d02910fc	TCGA-BH-A8G0-01A-11W	f0e272ae-4876-41ca-891f-8bceac2102a4	TCGA-BH-A8G0-01A-11W-A43Y-09	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	a753bcf7-82d6-4fb1-af0d-641898bbff9c	TCGA-C5-A1MI-01A	08d9cfc0-21c3-4be6-bd0f-676953df8f30	TCGA-C5-A1MI-01A-11	08e7dd2a-f287-416f-a722-f6448380cb14	TCGA-C5-A1MI-01A-11R	29dbef43-53ce-47dc-833a-17b75ff86d37	TCGA-C5-A1MI-01A-11R-A14X-13	3.4	20.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	a753bcf7-82d6-4fb1-af0d-641898bbff9c	TCGA-C5-A1MI-01A	08d9cfc0-21c3-4be6-bd0f-676953df8f30	TCGA-C5-A1MI-01A-11	08e7dd2a-f287-416f-a722-f6448380cb14	TCGA-C5-A1MI-01A-11R	e5452386-f28c-450f-b13b-4b1ef4713fa1	TCGA-C5-A1MI-01A-11R-A14Y-07	4.54	26.7	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	a753bcf7-82d6-4fb1-af0d-641898bbff9c	TCGA-C5-A1MI-01A	08d9cfc0-21c3-4be6-bd0f-676953df8f30	TCGA-C5-A1MI-01A-11	46841d31-b10f-4349-9a0c-d49d2c24cb3a	TCGA-C5-A1MI-01A-11W	0b03ac9b-c8f1-40ad-b73a-b333ba2ee9cc	TCGA-C5-A1MI-01A-11W-A16J-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	a753bcf7-82d6-4fb1-af0d-641898bbff9c	TCGA-C5-A1MI-01A	08d9cfc0-21c3-4be6-bd0f-676953df8f30	TCGA-C5-A1MI-01A-11	8f79eebc-a05c-4ecf-ac14-24f80823f948	TCGA-C5-A1MI-01A-11D	14b8bbf2-310b-459b-b52d-a7ef510ce1cf	TCGA-C5-A1MI-01A-11D-A200-09	2.08	26.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	a753bcf7-82d6-4fb1-af0d-641898bbff9c	TCGA-C5-A1MI-01A	08d9cfc0-21c3-4be6-bd0f-676953df8f30	TCGA-C5-A1MI-01A-11	8f79eebc-a05c-4ecf-ac14-24f80823f948	TCGA-C5-A1MI-01A-11D	3c512b61-ae35-449c-bc3b-4f2a60a12b07	TCGA-C5-A1MI-01A-11D-A14U-02	1.95	13.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	a753bcf7-82d6-4fb1-af0d-641898bbff9c	TCGA-C5-A1MI-01A	08d9cfc0-21c3-4be6-bd0f-676953df8f30	TCGA-C5-A1MI-01A-11	8f79eebc-a05c-4ecf-ac14-24f80823f948	TCGA-C5-A1MI-01A-11D	497c20f0-8a42-4d20-abdc-0415982ebb9f	TCGA-C5-A1MI-01A-11D-A14W-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	a753bcf7-82d6-4fb1-af0d-641898bbff9c	TCGA-C5-A1MI-01A	08d9cfc0-21c3-4be6-bd0f-676953df8f30	TCGA-C5-A1MI-01A-11	8f79eebc-a05c-4ecf-ac14-24f80823f948	TCGA-C5-A1MI-01A-11D	a2cb9e28-e008-47ae-add3-00ac0be66e93	TCGA-C5-A1MI-01A-11D-A14V-01	1.01	6.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	a753bcf7-82d6-4fb1-af0d-641898bbff9c	TCGA-C5-A1MI-01A	08d9cfc0-21c3-4be6-bd0f-676953df8f30	TCGA-C5-A1MI-01A-11	8f79eebc-a05c-4ecf-ac14-24f80823f948	TCGA-C5-A1MI-01A-11D	b7f5d6fa-3838-45f3-949e-1c22b59ddff6	TCGA-C5-A1MI-01A-11D-A14Z-05	4.01	26.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	a753bcf7-82d6-4fb1-af0d-641898bbff9c	TCGA-C5-A1MI-01A	08d9cfc0-21c3-4be6-bd0f-676953df8f30	TCGA-C5-A1MI-01A-11	8f79eebc-a05c-4ecf-ac14-24f80823f948	TCGA-C5-A1MI-01A-11D	d27335af-d3d3-42ee-a05e-049af7b03377	TCGA-C5-A1MI-01A-11D-A91B-36	2.0	50.0	'--	'--	'--	0.04	false	false	false	false	false	false	false	false	23	released
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	b9b8f225-df87-48bd-bb39-e049f8bb2c0f	TCGA-C5-A1MI-10A	b2b2230d-0e14-49a5-981b-3a32efe733d2	TCGA-C5-A1MI-10A-01	9d4ef2ec-1a5d-4c02-9d88-45218f107357	TCGA-C5-A1MI-10A-01W	d1836bc3-9f5b-418b-912f-b42a91a9098e	TCGA-C5-A1MI-10A-01W-A16J-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	b9b8f225-df87-48bd-bb39-e049f8bb2c0f	TCGA-C5-A1MI-10A	b2b2230d-0e14-49a5-981b-3a32efe733d2	TCGA-C5-A1MI-10A-01	c6db3499-fc99-487a-8f4d-de143d0d5c06	TCGA-C5-A1MI-10A-01D	1f914ac0-1e39-4a8b-b5d5-036161333a2d	TCGA-C5-A1MI-10A-01D-A14U-02	1.95	13.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	b9b8f225-df87-48bd-bb39-e049f8bb2c0f	TCGA-C5-A1MI-10A	b2b2230d-0e14-49a5-981b-3a32efe733d2	TCGA-C5-A1MI-10A-01	c6db3499-fc99-487a-8f4d-de143d0d5c06	TCGA-C5-A1MI-10A-01D	78c7ecf1-a299-4b2a-bf9e-08c0ce2080f8	TCGA-C5-A1MI-10A-01D-A91B-36	2.0	50.0	'--	'--	'--	0.04	false	false	false	false	false	false	false	false	23	released
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	b9b8f225-df87-48bd-bb39-e049f8bb2c0f	TCGA-C5-A1MI-10A	b2b2230d-0e14-49a5-981b-3a32efe733d2	TCGA-C5-A1MI-10A-01	c6db3499-fc99-487a-8f4d-de143d0d5c06	TCGA-C5-A1MI-10A-01D	a3d0503b-baac-4f83-9182-be7b4154c61d	TCGA-C5-A1MI-10A-01D-A14W-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
