dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
CMP,medpois,0.25,10,-1.484659945362139,656.4242818726987,1456.9248298658404,1.0513950505020233,481.7043457392457,0.7394339428366559,14.816919042,44.3023465277768,NaN,16000
