dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
CMP,poisson,1.0,7,-1.6102088244964927,1990.5458635385644,3858.3413888631567,1.007050571194117,1355.8784885689502,0.8019539336293781,2.929063792,679.5843330470436,NaN,16000
