dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,starnn_mh,0.5,1,-1.7253425836666496,195.88720441940592,392.4992058287421,1.0437846312087906,375.70677947960064,0.4221465896996535,4.518670708,43.350626119447234,0.730701754385965,4000
