dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
CMP,medpois,0.5,9,-1.4295807506999882,866.5999523183552,1867.0852773767565,1.0233406377032968,701.9525511748155,0.7681024511185172,17.6487255,49.10269312752103,NaN,16000
