dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
CMP,poisson,1.0,1,-1.6589720510554458,2232.457757341069,4060.3344727270564,1.0073392583780456,2077.5772087252135,0.3188885745144421,2.389696917,934.2012124883487,NaN,16000
