dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
CMP,starnn_slice,0.25,3,-1.7877825197756898,571.6639409935299,763.285310090859,1.0424682590181322,556.0024956238693,0.8542199393223223,9.68453025,59.028566821145496,NaN,16000
