dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,medpois,0.25,1,-0.9640609287272993,188.37379012164453,413.1921254515953,1.0916453733948157,139.93884074725338,0.9778860204016304,6.507236125,28.948356337944404,NaN,4000
