dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
CMP,starnn_mh,0.25,2,-1.5491415449897001,114.9673465856686,165.83559509782575,1.9440654380011142,118.53199574918065,0.7700376064412556,8.868657959,12.963330767424468,0.5007916666666666,16000
