dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
CMP,starnn_mh,0.25,9,-1.4831276771283437,523.1426231780952,540.1543522162099,1.536431529688286,321.4506203318681,0.8298369645269613,25.034657709,20.896735607853927,0.5356235380116959,48000
