dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,poisson,0.25,1,-1.0331873056340295,3524.9626143868672,5164.192649082781,1.0157001194466655,898.5276095943841,0.8660963327316034,2.601558375,1354.9427328867325,NaN,16000
