dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
SparseCMP,starnn_slice,0.1,3,-1.4219816430712742,58.37025114481867,129.19683557209913,1.8652555480282247,47.73125895675761,0.7560981317087334,9.981760042,5.84769127881412,NaN,16000
