dataset,model,ac,seed,inforate,essmu_bulk,essmu_tail,rhat_max,essll_bulk,cosine,time_s,ess_per_s,accept,iters
CMP,starnn_slice,0.05,4,-1.5707348392807416,264.91227727712453,384.707318370584,1.073823626263062,991.4197088595312,0.7800576342737299,29.634698333,8.939260130147131,NaN,48000
